id,tweet
1.088812712661E+018,lankas first is tuned to our pages for more details mobitelsrilanka mobitel4g srilanka first URL
1.08794008086869E+018,revolutionary master packages choose the unlimited package that suits URL
1.08730429167137E+018,hello type db and send it to
1.08686568260664E+018,on the go has never been better.here are the best mobile games of URL URL
1.08648325056904E+018,mobitel master unlimited unlimited URL
1.08625960786388E+018,USER_MENTION hello we apologize for the inconvenience caused hope it is resolved if you have URL
1.08625871030798E+018,please change your internet settings and change your apn to mobitel in simple letters for URL
1.08621050960137E+018,hello could you kindly inbox us a screenshot of the error message receiving please we will check on this matter
1.08621029775959E+018,news alerts URL
1.08551466823849E+018,hello we will check on this matter we apologize for the inconvenience caused
1.08488037250727E+018,you all a prosperous thai pongal.USER_MENTION mobitel4g happythaipongal pongal2019 URL
1.0848803720333E+018,mobitel4g happythaipongal pongal2019 URL
1.08437342157041E+018,hi murray we sincerely apologize for the inconvenience caused could you kindly inbox your URL
1.08396064510659E+018,latest edition to the oneplus family is here.this all new mclaren edition is a true salute to speed URL
1.08364145810255E+018,the first time ever mobitel introduces unlimited roaming of all its only a dial URL
1.08363516358898E+018,cash bonanza aims to put smiles on many more know more visit URL URL
1.08327714547072E+018,USER_MENTION thank you for your feedback we will consider on this
1.08325627297823E+018,USER_MENTION hello thank you for the feedback we will inform our team and consider on this however URL
1.08257659174445E+018,hello one of our agent will contact you and help you on this soon
1.08244823008689E+018,hello we sincerely apologize for the inconvenience caused and for the delay we are checking on this URL
1.08231729542525E+018,USER_MENTION no sir you are able to watch videos and load images even after the fup at is URL
1.08221221706647E+018,hello could you kindly inbox your mobitel number to us please we will check on this matter and get back to you
1.08221201573562E+018,USER_MENTION hello this is done to ensure all customers are able to experience the network speeds URL
1.08216727881533E+018,you guess what nomophobia is USER_MENTION canyouguess nomophobia URL
1.08215486434658E+018,revolutionary master the unlimited package that suits you URL
1.08150789363394E+018,hello we will check on this and resolve it as soon as possible we apologize for the inconvenience caused
1.0804509221724E+018,hello could you kindly inbox your mobitel number to us please we will assist you on this matter
1.08032977088432E+018,big this year with mobitel cash bonanza can be among the many thousands of winners across sri URL
1.07980978024221E+018,you all a happy new happynewyear2019 newyeargreetings newyearwishes srilanka URL
1.07975365451559E+018,USER_MENTION USER_MENTION USER_MENTION hello please kindly note that these calls were not made by URL
1.07975360503957E+018,USER_MENTION USER_MENTION USER_MENTION hello yes we are checking on this matter
1.07975351881724E+018,USER_MENTION USER_MENTION hello please kindly note that these calls were not made by us and this is URL
1.07975339295886E+018,USER_MENTION hello please kindly note that these calls were not made by us and this is a fraudulent URL
1.0795970732117E+018,hello we are checking on this matter
1.07959694617034E+018,USER_MENTION USER_MENTION URL
1.07942465395998E+018,hello please kindly note that these calls were not made by us and this is a fraudulent call URL
1.07942443922423E+018,USER_MENTION USER_MENTION mobitel URL
1.07940939680167E+018,USER_MENTION hello these calls were not made by us and this is a fraudulent call therefore please URL
1.07940882895582E+018,USER_MENTION USER_MENTION USER_MENTION mobitel URL
1.07865400012629E+018,USER_MENTION USER_MENTION hello we will check on this again and come back to you soon
1.078537005666E+018,partners with cinnamon life as the official telco partner for hit theatrical mamma mia USER_MENTION URL
1.07850922869053E+018,USER_MENTION USER_MENTION we sincerely apologize for the inconvenience caused we will resolve these issues as soon as possible
1.07850861929594E+018,USER_MENTION USER_MENTION hello we sincerely apologize for the inconvenience caused could you kindly URL
1.07848401795812E+018,for further details please refer to the link attached herewith URL
1.07848398037718E+018,hello this package provides unlimited data fup may apply at per day however customers will URL
1.07828813291771E+018,mobitel inbox
1.07826555471108E+018,phones.they came they left and now they are back again.the huawei honor magic is a slideout phone URL
1.07816191978408E+018,hello please dm your mobile number to check on this
1.07780647232556E+018,USER_MENTION hello please dm your details
1.07775560179754E+018,hello to know further information on time based packages please refer to the link attached URL
1.0773608279409E+018,wishing you and your family a christmas filled with love joy and blessings merry christmas URL
1.07736082736634E+018,USER_MENTION christmas URL
1.07727045529834E+018,the season to reconnect with all your loved ones USER_MENTION reconnect telecom mobitel URL
1.07707828798E+018,USER_MENTION please dm your deails
1.07707779058168E+018,USER_MENTION please dm your details
1.07690900995996E+018,christmas in the season and reconnect with reconnect telecom URL
1.07683991221572E+018,together with sl red cross society now allows you to help those affected by floods to donate lkr100 via URL
1.07672742979884E+018,hello thank you for your feedback
1.07672503958252E+018,hello thank you for your feedback we will consider on this
1.07654642249999E+018,the in the season and reconnect with reconnect telecom URL
1.07643027469349E+018,hello please refer to your inbox
1.07642299799126E+018,thank you please kindly refrain from publicly posting your personal details we will check on URL
1.07639922855172E+018,hello could you kindly tell us if the number mentioned is your account number please if URL
1.07618373937223E+018,the ring in the season and reconnect with reconnect telecom URL
1.07582090432246E+018,the in the season and reconnect with christmas reconnect URL
1.07574507845742E+018,hi this package provides unlimited data.fup may apply at per day customers will continue have URL
1.07523137754345E+018,hi inusha please dm the screen shots
1.07499068750921E+018,revolutionary mobitel master unlimited with unlimited calls data for just rs a URL
1.07490859808016E+018,inbox check
1.07490693224526E+018,hello we sincerely apologize for the inconvenience caused could you kindly inbox the number of URL
1.07488502285388E+018,by visiting all our pages fb insta twitter youtube finding the hidden item taking a screenshot of it URL
1.0746982966465E+018,hello this is a value added service could you kindly inbox your mobitel number to us please we will URL
1.07462304662601E+018,colourful and powerful the latest edition the the apple family is here and it doesnt disappoint.click URL
1.07338911016795E+018,USER_MENTION hello thank you for the response have a nice day
1.07338901507044E+018,USER_MENTION hello thank you for your feedback have a pleasant day
1.0733887546629E+018,USER_MENTION hello thank you for your feedback have a nice day
1.07308365933332E+018,you want to be the lucky couple to win tickets to watch the smash hit musical abba simply answer the URL
1.07280041035056E+018,partners with cinnamon life as the official telco partner for hit theatrical mamma mia to know more URL
1.07265568605043E+018,most welcome if you have any further clarifications please direct message us we will URL
1.07244927988369E+018,hello yes you can we have a facility to match numbers if you could kindly visit one of our URL
1.07237127530837E+018,the ever growing pursuit for an alldisplay smartphone design nubia has gone above and beyond by adding a URL
1.07205084540177E+018,you ready to win tickets each worth rs to watch mamma mia live in concert stay tuned to our URL
1.0714359696881E+018,hello we apologize for the inconvenience caused could you kindly inbox your mobitel number to us URL
1.07143557124592E+018,hello we have informed the relavent department with the details you have provided we hope to respond URL
1.0714349854862E+018,hello to know details on the existing data packages please refer to the link attached herewith URL
1.07143393093333E+018,hello this package provides unlimited data subjected to fup and also unlimited calls m2m min to URL
1.07103136161024E+018,hello currently the ongoing promotion is mobitel master unlimited which provides unlimited voice URL
1.07103043851104E+018,hello fair user policy may apply at per day however customers will continue have access to URL
1.07102987923419E+018,hello fair user policy fup may apply at per day however customers will continue have access to URL
1.07102967209422E+018,hello for further details please refer to the link attached herewith URL
1.07102922467104E+018,hello this package only provides voice data and not sms per sms be charged cents
1.07063402576373E+018,proud to announce that USER_MENTION has been listed as one of the most customer focused companies in URL
1.07059055728883E+018,revolutionary mobitel master unlimited with unlimited calls data for just rs a month URL
1.06993257810962E+018,introduces the revolutionary mobitel master unlimited with unlimited data URL
1.06873134898934E+018,USER_MENTION hello could you kindly inbox your mobitel number and your address to us please please we will check on this matter
1.06873117796237E+018,hello could you kindly inbox your mobitel number and your address to us please we will check on this matter
1.06873096306306E+018,hello this package provides unlimited data and voice fup may apply at customers will continue URL
1.06873036623449E+018,hello please contact us on one of our agents will assist you on this matter
1.06873018611853E+018,hello we apologize for the inconvenience caused could you kindly inbox your mobitel number and URL
1.06872993956055E+018,hello the rs package is the mobitel unlimited voice only package whereas the rs URL
1.06872903211872E+018,after the speed may get reduced depending on a number of conditions such as location data URL
1.06848623237476E+018,holiday season get ready for the world famous broadway musical mamma mia hurry and get your tickets URL
1.06627526917704E+018,hello this package provides unlimited data fair user policy fup may apply at per day URL
1.06627426251897E+018,ayubowan meh pilibandava visthara dana ganeemata pivisenna URL
1.0662741670272E+018,hello through this package receive unlimited calls for mobitel to mobitel networks and URL
1.06561848736676E+018,hello we apologize for the inconvenience caused could you kindly inbox your number to us URL
1.06546099767304E+018,hi you could please dm your number we can help you with this
1.06546038072447E+018,monthly rental is tax
1.06521247706178E+018,hi mema link eka haraha visthara labaganna URL
1.06521213338058E+018,maximum speed available up to daily after the speed may get reduced depending on a number URL
1.06509742589798E+018,introduces the revolutionary mobitel master unlimited with unlimited data voice URL
1.06479000223047E+018,receives the service brand of the year at slim brand excellence for the consecutive year URL
1.06399777397929E+018,reveals its revolutionary foldable phone check it out photo credits URL URL
1.06382449337256E+018,hello the hour and minutes time based packages are unlimited
1.06350328647128E+018,iphone xs and xs max on the fastest internet network.for more info visit URL URL
1.06349958578671E+018,iphone xr on the fastest internet network.for more info visit URL URL
1.06349957567844E+018,iphone xr on the fastest internet network for more info visit URL URL
1.0634995714506E+018,iphone xs on the fastest internet network for more info visit URL URL
1.06349957037259E+018,iphone xs max on the fastest internet network for more info visit URL URL
1.06330960199775E+018,midnight iphonexs iphonexsmax iphonexsmaxcamera iphone technology URL
1.06322189064948E+018,hello could you kindly inbox us the issue facing we will assist you on this matter
1.06322113952936E+018,USER_MENTION hello we apologize for the inconvenience caused could you kindly inbox your mobitel URL
1.0632208343308E+018,hello this is a postpaid connection you could visit one of our branches to continue with the URL
1.0632203971291E+018,hello could you kindly inbox your mobitel number to us we will look into this matter
1.06299111058117E+018,day to iphonexs iphonexsmax iphonexsmaxcamera iphone technology ios bigscreen URL
1.0626859586997E+018,calls across the nation for per month more info URL URL
1.06268546696792E+018,days more USER_MENTION iphone iphonexr iphonex applenews technology ios brilliant URL
1.06233382386472E+018,worldwide smash hit musical mamma mia is here for the first time in south asia.book your tickets now URL
1.06223414020295E+018,heartiest congratulations to racing champion ashan silva who dominated all eight gravel races held in URL
1.06185955211355E+018,mobitel google maps location link URL
1.06144333486081E+018,USER_MENTION hello could you kindly inbox a screenshot of the error message that you receive URL
1.06144131854558E+018,hello we apologize for the inconvenience caused we will look into this matter and we hope to URL
1.0607774504923E+018,to the big screens.iphone xs is now available for preorder with mobitel URL URL
1.06077707457367E+018,in every way.the iphone xr is now available for preorder with mobitel URL URL
1.0607765757409E+018,to the big screens.iphone xs max is now available for preorder with mobitel URL URL
1.06060065383832E+018,to the big screens iphone xs and iphone xs max are now available for preorder with URL
1.06008301475822E+018,empowers its female retailers by organizing a valuable workshop in partnership with URL
1.06008100071639E+018,offers latest apple iphones xs max xs xr in sri know more URL URL
1.06003463570546E+018,hello we apologize for the inconvenience caused could you kindly inbox your mobitel number to us please
1.06003450669282E+018,hello we apologize for the inconvenience caused could you kindly inbox your number to us please
1.05973584627286E+018,you know youtube has a dark how to turn it on URL URL
1.05971871969225E+018,xs and iphone xs max coming soon to mobitel stay tuned.more info URL URL
1.058941241898E+018,fact the first emoji was created by shigetaka kurita in japan in today you can create emojis that URL
1.0583265640462E+018,hello could you kindly inbox your mobitel number to us please
1.05832638761277E+018,USER_MENTION we apologize for the delay and for the inconvenience caused could you kindly inbox URL
1.05822467077478E+018,xr coming soon to mobitel stay tuned for more details visit URL URL
1.05822439351443E+018,xs and iphone xs max coming soon to mobitel stay tuned.for more details visit URL URL
1.05796882773081E+018,USER_MENTION hello we sincerely apologize for the inconvenience caused could you kindly inbox URL
1.05789644487366E+018,simple step to stay connected even when you have no balance.dial and your request for a URL
1.05753395866002E+018,hello we sincerely apologize for the inconvenience caused we will inquir on this matter could you URL
1.05687246522854E+018,is proud to be the official mobile telecommunications partner for cinnamon travel bloggers conference URL
1.05678459334345E+018,prepaid internet plans that you can activate for under rupees and stand a chance to win free URL
1.05675983814584E+018,hello could you kindly inbox a photograph of the error message receiving and your mobitel number to us please
1.05675966688414E+018,hello we sincerely apologize for the inconvenience caused could you kindly inbox the issue URL
1.05602899008597E+018,all you gamers your guide to the best mobile games of URL your favourite URL
1.05580944102994E+018,revolutionizes with launch of thuru mithuru.check out the link to know more URL
1.05465750952337E+018,us in the fight against depression by downloading hitha danne mithuranne by USER_MENTION URL
1.05434485041651E+018,dominates future demonstrates with commercial infra at techno click on the link to know more URL
1.05434318856615E+018,reborn as a small smart companion to your phone.check it out URL URL
1.05431380802861E+018,out this job from mobitel pvt ltd URL
1.05385466083724E+018,worlds first panoramic designed out of the ordinary check it out at URL URL
1.05365493067265E+018,hello we apologize for this matter could you kindly inbox your mobitel number to us please
1.05325926139918E+018,good nights sleep is incredibly important for your health.check out these proven tips URL URL
1.05285132288448E+018,hello we sincerely apologize for the inconvenience caused could you kindly inbox the URL
1.05285092222359E+018,USER_MENTION hello we sincerely apologize for the inconvenience caused could you kindly inbox your URL
1.05285074558471E+018,ayubowan obata siduvu apahasuthaavayanta apa kanagaatu vemu obageh gataluva inbox kara hakiyida
1.05280090523243E+018,hasini ambalangodage on winning gold at the youth olympic URL
1.05221731714315E+018,to parami wasanthi on winning sri lankas first youth olympic medal USER_MENTION URL
1.05204278100123E+018,services at your finger tips with mobitels all new selfcare more information URL
1.0517505861804E+018,echanelling awarded the best digital healthcare platform accolade at the south asia mbillionth awards URL
1.05131810241851E+018,activations for addon plans with mobitels all new selfcare more information URL
1.05097612868323E+018,big boss show with mr.nalin perera ceo of mobitel URL
1.05071529538235E+018,proactive be prepared and be cyber aware.check out these tips to protect your familys online privacy URL
1.05062575690724E+018,more yourself mobitels new home which is just as fast and efficient as ashan URL
1.05061262194094E+018,your bills instantly with mobitels all new selfcare app for more information visit URL URL
1.05055553669171E+018,hello could you kindly inbox your mobitel number along with a picture of your nic please we will look into this matter
1.05055501606962E+018,hello sincerely apologize for this matter could you kindly inbox your mobitel number to us please
1.05035947368283E+018,hello could you kindly inbox the issue facing we hope to respond with a positive feedback as soon as possible
1.05033508142268E+018,this international day of the girl let us recommit to supporting every girl to develop her skills enter the URL
1.05026830328797E+018,it feels like it hurts too much to go on start a conversation.talk to your friends family or a URL
1.05024472361549E+018,together with the north western provincial council provides internet facilities for schools in the URL
1.0498874309948E+018,green switch to today and stand a chance to win a smart phone and pen URL
1.04927826546081E+018,hello we sincerely apologize for the inconvenience could you kindly inbox your google maps URL
1.04927809041156E+018,hello we sincerely apologize for the inconvenience caused could you kindly inbox your google URL
1.04844653339636E+018,hello could you kindly inbox your google maps location link along with your mobitel number please we URL
1.04844585654894E+018,hello could you kindly inbox your mobitel number to us please we sincerely apologize for the URL
1.04780805562099E+018,mobitel nic inbox URL
1.04732313883121E+018,USER_MENTION USER_MENTION USER_MENTION USER_MENTION URL
1.04732164093206E+018,USER_MENTION USER_MENTION hello we sincerely apologize for the inconvenience caused please refer to your inbox
1.04731930757784E+018,USER_MENTION hello please refer to your inbox
1.04731759914974E+018,hello to know further details on modes of payment please refer to the link attached herewith URL
1.0473164179833E+018,hello we sincerely apologize for the inconvenience caused could you kindly provide your google maps URL
1.04663228819101E+018,internationalchildrensday childrensday URL
1.04559843957099E+018,the first time in sri lanka lolc finance together with mobitel lets you get a loan from your phone with URL
1.04456425861111E+018,master unlimited calls across the nation for only rs more details visit URL
1.04451965988038E+018,is upon us the motorola moto z3 will come with capabilities check out the link to know more URL
1.04416199902471E+018,hello thank you for your feed back we will consider on this
1.04354287766875E+018,hello yes you could do a package change to postpaid and thereafter obtain this connection under the same number
1.04277753545545E+018,hello our first two time based plans min and hour on datamart are unlimited packages
1.04205327673522E+018,pie is baked and put out to cool features you should be excited about android pie visit the link URL
1.04204195958462E+018,USER_MENTION hello we sincerely apologize for the inconvenience caused if you could kindly inbox your URL
1.04204181338794E+018,hello we sincerely apologize for the inconvenience caused if you could kindly provide your mobitel URL
1.04156953280707E+018,hello yes an existing postpaid customer could obtain the package for further details please URL
1.04156867408196E+018,hello yes how can we help you
1.04057075635308E+018,mobitelmasterunlimited URL
1.04047081960694E+018,master calls across the nation to any network for only rs more details URL
1.03944457653931E+018,is for all you photography out the camera specs that these topnotch phones have to URL
1.03910924612881E+018,commemoration of world suicide prevention day we present to you danne by ashanthi ft URL
1.03909277472787E+018,to our nations netball queens on being crowned champions of the asian netball URL
1.03759725402926E+018,the battle of the graphic cards begin a sneak peak at first graphic card in years click URL
1.03725880558986E+018,make a living by what we get we make a life by what we happy international charity URL
1.03550336089852E+018,partners with citibank for network expansionmore info URL URL
1.03503915180287E+018,partners firstever open mic in sri lanka more info URL URL
1.03502738971197E+018,plc marked history for launching its digital services at district hospitals in sri lanka more info URL
1.03468081636061E+018,hello we sincerely apologize for the inconvenience cause could you kindly inbox your google maps location link to us please
1.03403714803328E+018,afrath m nawas on winning the huawei nova photo competition USER_MENTION USER_MENTION URL
1.03396073358162E+018,hello yes please visit the nearest branch to continue with the proceedings
1.03369876761719E+018,ayubowan obata athi gataluva inbox kara hakiyida
1.03369845646693E+018,hello could you kindly inbox your google maps location link to us please we will fix this for you we URL
1.03369811148543E+018,hello we will check on this and get back to you we sincerely apologize for this matter
1.03356094441526E+018,years of transforming connections into bonds USER_MENTION wecarealways weare25 URL
1.0331985600603E+018,free data for every ebill activation and chances to win pen drives and valuable smartphones at the grand URL
1.03286436334069E+018,USER_MENTION wecarealways weare25 celebrate URL
1.03263117314975E+018,ashan silva for making history on sri lankan supercross events USER_MENTION URL
1.03213958560881E+018,mubarak wish you all a blessed aladha USER_MENTION eidmubarak eid greetings wishes URL
1.03146360992933E+018,cash bonanza creates buzz in matara with the giveaway of yet another luxury mercedes benzmore info URL
1.03145638263187E+018,drag championship round ii culminates to an adrenaline packed finale in katukurandamore info URL
1.03002778653307E+018,allnew samsung galaxy note from the fastest network in sri lanka preorder now URL URL
1.02997797372466E+018,hello we will check on this matter and fix it for you as soon as possible
1.02997725747166E+018,hello could you kindly inbox the error message you receive and your mobile number along with your email address please
1.02970493045653E+018,university developed an ankle exoskeleton walking aid for people who are suffering from neurological or URL
1.02959474944179E+018,hello yes with what can we assist you with
1.0285130715164E+018,drag battle championship round is happening today at the katukurunda race track be there to URL
1.02814242236096E+018,drag battle championship round is happening on the of august at the katukurunda race URL
1.02786056536699E+018,the mobitel drag battle championship round this sunday august at the katukurunda race URL
1.0278594175202E+018,hello we sincerely apologize for this matter if you could kindly dm us the issue you are facing we could assist you on it
1.02776620975475E+018,drag battle championship round is happening on the of august at the katukurunda race track URL
1.02633594909602E+018,and lolc finance plc launch breakthrough via mcashmore info URL URL
1.02558840423336E+018,of hearing the same old set of iphone ringtones a way to create your own unique URL
1.02518561105594E+018,ayubowan meh pilibandava apa kanagaatu vana athara obageh mobitel ankaya labaa diya hakiyi nam apageh URL
1.02500415891765E+018,you could add numbers on to the app
1.02494821919993E+018,to take your google home experience to the next are unbelievable things you can now do with URL
1.02456710317978E+018,hello please dial to continue with the proceedings
1.02449456362755E+018,selfcare app is allnew and enhanced URL via USER_MENTION
1.02449182766195E+018,in control of your connection with the allnew and enhanced mobitel selfcare app for more details URL
1.02386572800746E+018,of a new era congratulations imran khan on becoming the prime minister of pakistan USER_MENTION URL
1.0237878427267E+018,your home safe and secure with these new security alarm system from mobitel USER_MENTION URL
1.02342543472007E+018,gears are turning and something big is about to so stay tuned because care just got a whole lot URL
1.0230555538478E+018,and cortana have big competition with google taking their virtual assistant to the next level google duplex URL
1.0227194185587E+018,your wifi password to this and have fun watching your friends trying to figure it out USER_MENTION URL
1.02244485126504E+018,you irfan hafiz for inspiring us with your word.may your soul rest in peace USER_MENTION URL
1.02235473546083E+018,us on twitter USER_MENTION stand a chance to win amazing prices twitter followus amazing prizes URL
1.02204256385792E+018,struggle is real USER_MENTION salary salaryday URL
1.02167304539032E+018,is back in the game read more at URL sony high resolution URL
1.02088119509633E+018,birthday nuwan kulasekara USER_MENTION happybirthdaynuwan nuwankulasekara happybirthday URL
1.02049105711126E+018,hello no such charges are applied if your payment is delayed
1.01952441285551E+018,unlimited roaming URL via USER_MENTION
1.0194851078564E+018,birthday vin diesel USER_MENTION happybirthday vindiesel URL
1.0194731053438E+018,hello yes you could use your tourist pack with other devices
1.01946870238576E+018,google maps location link inbox
1.01878593297401E+018,team france on winning the football world cup with a challenging performance URL
1.01847991989701E+018,are down to the last match of the tournament.which country is going to be crowned as the world cup URL
1.01830920968178E+018,not necessary to be the antman or the wasp to skip the line.book your tickets in an instant with URL
1.01804862822765E+018,france beat croatia to qualify to the finals of the world cup.20 years later the two teams are facing URL
1.01794680721162E+018,going to be a day filled with lots of games music laughter and us at xstation on the URL
1.01794433865822E+018,teams that were favourites to lift the world cup are clashing tonight for glory.which of these sides will URL
1.01773191878207E+018,of the best teams are facing each other for the ultimate prize and you too have got a chance to you URL
1.01744315011622E+018,hello if you could kindly tell us what your connection type is prepaid or postpaid we could assist you on this matter
1.01739142105195E+018,your home in to a smart home for more info URL smarthome URL
1.01727932161277E+018,partners intriguing digital reforestation innovation startupmore info URL URL
1.0170259563456E+018,england facing croatia tonight and both are aiming to join france in the do you think who will URL
1.01698920204969E+018,ashan silva on setting a new lap record at the cavalry supercross USER_MENTION URL
1.01698682211354E+018,on the successful completion of the cave rescue mission in thailand mobitelsrilanka URL
1.01691508065343E+018,the match and is screening at bluefendal road aluthkade forget to participate in URL
1.01669245310397E+018,hello we sincerely apologize for the inconvenience caused if you could kindly share your mobitel URL
1.01664408080411E+018,one of the best matches in the world cup so far its belgium vs will win in todays URL
1.01657776325008E+018,the match and win mobitel is screening at deans road maradhana dont forget to participate in URL
1.01598217926269E+018,a processing fee of rs.2 taxes will be charged for each successful transfer
1.015532162421E+018,captain mr.ranjan madugalles inspiring words at observer mobitel schoolboy cricketer event URL
1.0154415491555E+018,the russians beat the croatians and cause another upset or will the croatians come up on top what do you URL
1.01543780604965E+018,will win in todays encounter between sweden and england let us know your thoughts in the comments URL
1.01539252082461E+018,m.s dhoni USER_MENTION msdhoni happybirthday URL
1.01520576832736E+018,the little canary facing the red devils will win in todays clash between two of the best URL
1.01515035282222E+018,the quarterfinals and its uruguay playing will win let us know in the comments URL
1.01512686913645E+018,scored in the world cup so far worldcupmoments worldcup footballwithmobitel instagram instagramers URL
1.01478986432202E+018,enables the visually impaired to experience the joy of books through the launch of a voice library.more URL
1.01450897995368E+018,to the england team who won their first ever world cup penalty shootout worldcupmoments URL
1.01441409439111E+018,to aaron finch for a spectacular knock of from balls and setting up a new t20 URL
1.01406917440913E+018,do you think will win in todays encounter between colombia and us know in the comments URL
1.01406564046897E+018,last win in a world cup knockout game was years ago and switzerland have not scored a goal at this URL
1.01377899495143E+018,to ashan silva the fastest driver from the fastest network.USER_MENTION ashansilva URL
1.01371856630089E+018,neymar lead brazil to victory worldcupmoments worldcup footballwithmobitel URL
1.0136833994861E+018,belgians have not yet faced defeat this world cup and its only the third time the japanese have reached the URL
1.01367769929704E+018,teams full of rich football history some of the biggest names in football only winner its going to be URL
1.01366764665339E+018,was the world cup and was the first time in world cup history that a penalty shoot out was used to URL
1.01358685586069E+018,hello please refer to your inbox for further details
1.01358669562572E+018,hello we sincerely apologize for the inconvenience caused if you could kindly inbox your mobitel URL
1.01329637169095E+018,touch bars to penenabled detachables heres whats new URL URL
1.01329069871864E+018,world cup champions spain face the home team russia in todays encounter.will diego costa and isco URL
1.01329008187499E+018,a team that won all three games in group d faces denmark which ended up second in group c despite two URL
1.01282760987118E+018,american champions in vs european champions in of the great strikers men who URL
1.01282354752008E+018,argentinians have to beat the winners france to qualify to the next round and keep their world cup dream URL
1.01269435360772E+018,hello please check your inbox for further details
1.01258401890959E+018,for gamers facing physical disabilities the new microsoft xbox controller has features that make it URL
1.01256139831082E+018,data USER_MENTION prepaid data URL
1.01231575130537E+018,the best prepaid data package in town dial for more information.USER_MENTION prepaid data URL
1.01227240180197E+018,harry kane lead his men to victory today what do you us know in the comments URL
1.01224080840429E+018,talk time to sri lanka from italy kuwait qatar and uae for the most affordable roaming rates in town URL
1.01221631540532E+018,win or draw against poland will see the japanese advance to the next round while its a matter of playing for URL
1.01221357630659E+018,cup schedule for today footballwithmobitel worldcupmoments worldcup URL
1.01189120057024E+018,poson poya URL
1.01183286311995E+018,current world cup champions may face an early exit if they lose tonight.will the germans secure a place in URL
1.0115245678007E+018,stand against drug abuse and illicit trafficking USER_MENTION URL
1.01152353305318E+018,hello chrishan as master unlimited was a limited offer the promotion period has ended it is not URL
1.01152087936335E+018,is walking the tight rope will they pull off a victory today will we see some messi us URL
1.01150640125502E+018,country will see a baby boom this time didyouknow footballfacts worldcup footballwithmobitel URL
1.0114930545938E+018,team that needs a win today to keep their world cup dreams alive faces a side that has not yet been defeated URL
1.01146536858031E+018,fate hangs by a thread think they will prevail against URL
1.01146432602296E+018,youre still waiting for a pass to enter the big bad wolf preview day fill the below link and come visit the URL
1.01118310098505E+018,and senegalese supporters demonstrated care towards our planet by cleaning up the stands USER_MENTION URL
1.01117724376114E+018,win for spain would guarantee the world champion advance to the knockout stage but will the moroccans URL
1.01112635464395E+018,football championship is sign up please visit URL URL
1.01110580729794E+018,waste management startup gets green light as the grand winner of vatina adhahasak URL
1.01109969625156E+018,mobitel
1.01093729419739E+018,secure a place in the last by recording their biggest win in a world cup URL
1.01088832914595E+018,wishes lionel messi a very happy birthday lionelmessi leomessi happybirthdaymessi URL
1.01087143034132E+018,hello heshitha we sincerely apologize for the inconvenience caused as we have provided this URL
1.0106177134782E+018,will win in todays encounter let us know in the comments below worldcupmoments URL
1.01041321880675E+018,at halftime to at the end of play the croatians became the first team to advance out of group d URL
1.01040374608432E+018,a comfortable victory over panama the belgians are looking forward to qualify for the round of URL
1.0100819440323E+018,time world cup champions only managed a draw in their opening match against the swiss will today be any URL
1.01004290639089E+018,world belongs to all of us wildlife understanding srilanka URL
1.00973487366425E+018,world music day USER_MENTION worldmusicday2018 URL
1.00971907091506E+018,many goals will lionel messi score today worldcupmoments worldcup footballwithmobitel URL
1.00969647650989E+018,you think iceland can stun the world again tell us your thoughts by commenting below URL
1.00969025677222E+018,to postpaid ebilling get easy access to your bills to avoid delays in receiving your bills dial URL
1.00938356788802E+018,many goals will cristiano ronaldo score today worldcupmoments worldcup footballwithmobitel URL
1.00926525623999E+018,dear customer master unlimited provides mobitel to mobitel and slt fixed lines free unlimited URL
1.00906842733445E+018,USER_MENTION dear customer we sincerely apologize for the inconvenience caused we will look URL
1.00904780445755E+018,many goals will mohamed salah score today worldcupmoments worldcup footballwithmobitel URL
1.0089991072669E+018,have a look at some memorable moments of the football world cup over the years worldcupmoments URL
1.00887997000803E+018,db sms inbox
1.00874144999775E+018,you a fan of the german football team then here is a message for you footballwithmobitel URL
1.0086659040188E+018,unlimited calls across the nation to any network with master unlimited for more info URL
1.00861746938726E+018,mandela day USER_MENTION nelsonmandela nelsonmandeladay URL
1.00861624165154E+018,world cup is full of surprises do you think tunisia can turn this around worldcupmoments URL
1.00857110555924E+018,do you think will win comment below footballwithmobitel worldcupmoments worldcup URL
1.00823861788023E+018,your players meet the german legend manuel neuer worldcupmoments worldcup footballwithmobitel URL
1.00814882232785E+018,wishes a very happy fathers day mobitel fathersday today URL
1.00790417769398E+018,hello gaveen in order to convert to a sim you will have to visit one of our branches to continue with the proceedings
1.0077823733653E+018,mubarak to all from mobitel eidmubarak mobitel eid wish greetings URL
1.00747858672969E+018,your players meet the argentinian legend lionel messi worldcupmoments worldcup footballwithmobitel URL
1.00722819834043E+018,the psychic cat thinks russia will win what do you think comment below and let us URL
1.00722673390766E+018,battle is on its saudi arabia vs russia watch the match tonight soccer URL
1.00674791576574E+018,will the number be this time USER_MENTION USER_MENTION USER_MENTION fifawithmobitel URL
1.0065576224749E+018,worldcup is only two days away lets take a closer look at the major contenders for the cup USER_MENTION URL
1.00645638776792E+018,dear customer we sincerely apologize for the matter at hand if you could kindly inbox your mobitel URL
1.00641547978571E+018,in touch with your loved ones for only a month.for more information URL URL
1.00640768401323E+018,dear customer we sincerely apologize for the inconvenience caused if you could kindly inbox your URL
1.00637503965292E+018,dear customer we sincerely apologize for the inconvenience caused if you could kindly inbox URL
1.00619603763824E+018,if you could kindly inbox your number to us we could assist you on this
