id,tweet
1.21136677692111E+018,hi mohamed check URL
1.21131205045196E+018,hi apologies for the inconvenience please note that the relevant team is looking into the complaint URL
1.21130753195765E+018,hi kalpa appreciate if you could elaborate on your concern in order to check and assist you on the same
1.21129618457858E+018,connection details dm
1.2112708218613E+018,hi we do apologize for the inconvenience please note that weve relayed the same to the relevant URL
1.21126179373099E+018,hi ravindu appreciate if you could dm the relevant connection number or the complaint number to check on the same
1.2112400251716E+018,hi
1.21118250061101E+018,thank you for the details provided we will take the necessasry steps
1.2111798862846E+018,hi archana please accept our apologies for the bad experience you have to face could you URL
1.21115121895495E+018,for the inconvenience caused when you answered the call dial number from that you URL
1.21114284243494E+018,hi sandun dialog connections URL
1.21097345990962E+018,hi moufaz please accept our apology if any inconvenience caused regards to the connection please do URL
1.21094459925611E+018,hi kolitha according to the data behavior bonus data will be consumed first secondly the priority URL
1.21091966370784E+018,hi chandun apologies for any inconvenience caused appreciate if you could dm us a screenshot of the URL
1.21090042016562E+018,hi samitha please dm us the relevant connection number to check and assist accordingly
1.21085203587424E+018,hi please note that the complaint is in progress our team is currently looking into it
1.21081955470573E+018,hi check connection number dm
1.21080398951775E+018,check
1.21080398825527E+018,hi amal vas activate consent activate URL
1.21063028806744E+018,hi we have lodged a complaint under reference number our team will check on the same and get in touch with you
1.21062802321459E+018,hi please share your connection number and nic with us via dm to check and assist you on the same
1.21062401516291E+018,hi please note that you can stream viu free without any data charge up to on dialog mobile data URL
1.21056029342167E+018,hi connection number nic number dm
1.21054153677101E+018,hi kindly do dm us your connection details as we will check on the same
1.21054089510121E+018,hi kindly request you to please dm us the relevant connection number to check and assist
1.21049870245821E+018,hi engineering team railway URL
1.21049566411694E+018,URL
1.21049566300962E+018,hi the november invoice consist both nov dec period charges therefore the revised tax URL
1.21048992301654E+018,hi pls dm us the relevant connection details to check and have you assisted
1.21044398919697E+018,thank you very much for your support
1.2104205038712E+018,hi appreciate if you could dm us your connection number and the nic number in order for us to check URL
1.21038038446004E+018,hi ungal idam udawa ungal concernai virivaagak koorungal
1.21026420045668E+018,hi connection nic
1.21019839635669E+018,hi kindly note that the complaint under reference number has been assigned to the URL
1.21017703436382E+018,note that we have replied to your dms
1.21017337831062E+018,signal suggestion connection URL
1.21017337676299E+018,hi location location signal variation URL
1.210165394713E+018,hi sandun
1.21016434218596E+018,hi our team will be working on the issue as soon as possible kindly spare us some time
1.21012728527523E+018,hi january loyalty segment will be rebranded as club vision red
1.2101240897944E+018,until december information will be provided on the same upon its launch EMO_POS
1.21012408868292E+018,hi club vision red membership is awarded to customers upon completing the loyalty membership URL
1.21012224117595E+018,hi sorry we cannot confirm on this
1.2100969018378E+018,hi senura were really sorry about the inconvenience caused appreciate if you could dm us the URL
1.21005925835367E+018,appreciated
1.21005925729667E+018,hi chamal we are really sorry for the inconvenience caused apologies for the delay please be URL
1.21004128493049E+018,you are most welcome EMO_POS
1.21003875118084E+018,hi please note that we do not throttle netflix data on any data packages
1.20990615038639E+018,hi pasindu home broadband reachable contact number dm
1.2098982779965E+018,hi yasiru appreciate if you could dm the relevant number to check on the
1.20968428747532E+018,please note that the connection fee would be rs kindly refer the link below for more URL
1.20968055135295E+018,hi sara are you referring to postpaid or per day home broadband
1.20958793100392E+018,we did forward your concern to the relevant authority they will revert back to us on the same as soon as possible
1.20958389326498E+018,hope you could could elaborate a bit more on your query to get a proper understanding on it
1.20955785084396E+018,kindly note that we will be updating the entire customer base within due course
1.20955653095503E+018,hi shazly appreciate if you could please elaborate more on your exact concern
1.20954913455183E+018,hi we have relayed your feedback to our device team at the iconic they will check on the same and URL
1.20951963013137E+018,activate deactivate
1.20951607698963E+018,account
1.20951607607523E+018,hi channels URL
1.2095106948587E+018,hi we apologize for the delay we will request the relevant team with regard to the same and keep URL
1.20946861150253E+018,hi ima kindly note that only postpaid customers qualifies to add dcb for netflix all those URL
1.2094289707285E+018,katsper_ happy to have served you have a nice day please take a few minutes to rate our service URL
1.20942896905503E+018,you are most welcome we value your
1.20942247004385E+018,hi vidulaj apologies for the inconvenience caused we have successfully deactivated the service EMO_POS
1.20942011800819E+018,youre correct every customers would get this offer except corporate connections
1.20941406277125E+018,the total outstanding which is up to now
1.20941188293268E+018,according to the package
1.20941188203934E+018,hi tharindu hope youre referring to the home broadband seasonal offer in order to get the offer URL
1.20935961545826E+018,EMO_POS
1.20934094838528E+018,yes we got that but for troubleshooting i need a latest one with the time and your primary connection number in the app
1.2093381217809E+018,please share the latest screen shot of the data usage page and the manage connections page
1.20914201773073E+018,hi sajith bpl dtv
1.2090845212846E+018,hi note that the sms states you can find out the location of your loved ones by dialing URL
1.20906413618701E+018,hi thimira
1.20904707040706E+018,hi thimira madusanka
1.20904162789495E+018,hi thimira coverage
1.2090267098797E+018,hi please dm us your connection number to check and assist you on the concern
1.20899800740604E+018,hi could you please dm us your connection number
1.2089948043503E+018,kindly dm your connection number location details and a contact number of yours to check and assist you on the
1.20899073221791E+018,hi aneeq appreciate if you could confirm if you are facing the following issue on your mobile
1.20893134505926E+018,hi faleel appreciate if you could dm us the relevant connection number to check on the
1.20878955597494E+018,hi complaint lodge no URL
1.20878654334483E+018,hi kasib please do dm us your relevat connection details for us to check and assist you
1.20874585709864E+018,kindly allow us some time we will revert on this asap
1.20873895380274E+018,hi shiyam we are sorry about the inconvenience and delay we are processing your URL
1.20873763570075E+018,hi thank you for your feedback
1.20871478448248E+018,obage complain eka adala division eka wetha yomukara atha reference
1.20863362433101E+018,thank you EMO_POS
1.2086293720994E+018,hi technical check solution
1.20862879815506E+018,hi we received it and replied EMO_POS
1.20862775206213E+018,hi we are sorry we can check on the concern you raised please do share your connection number URL
1.20862617644245E+018,compliant number solution
1.20862617536872E+018,hi check compliant compliant URL
1.20862304579294E+018,c naught data mismatch issue experience connection number URL
1.20861650947749E+018,birthday to our brand ambassador bathiya jayakody best wishes from dialog USER_MENTION URL
1.20860768260685E+018,can you share a screenshot of the mydialog app page via dm where we can clearly see the primary connection number
1.20860764902731E+018,hi joel let us know your cincern we will be happy to check and assist you on this
1.20860521948504E+018,hi great that you reached us EMO_POS appreciate if you can let us know whether the primary connection URL
1.20860413082407E+018,hi connection number location phone device dm URL
1.20859356643764E+018,EMO_POS
1.20856069774926E+018,hi thank you for sharing this with us we shall rectify this asap
1.20846469206E+018,hi please note that your complaint is in progress and has been assigned to the relevant team you URL
1.20845989126805E+018,hi tharindu complain assigned team check
1.20845828593599E+018,hi please accept our sincere apologies if any inconvenience was caused kindly let us know if you URL
1.20843187947456E+018,rally to care URL
1.20840524783362E+018,hi please let us know whether you are facing the same with mobile or home broadband
1.20833743562255E+018,your most
1.20832771310851E+018,we have replied to your dm
1.20832683331962E+018,details dm
1.2083235190519E+018,hi connection number nic number dm
1.20830875854534E+018,hi ahamed please note that you will be able to get more information via the following link URL
1.20825748950395E+018,hi luqmaan appreciate if you could dm us your connection details in order for us to check and assist you on the same
1.20825420795187E+018,result in poor customer URL have shared several numbers with us in order URL
1.20825420704169E+018,hi all dialog towers have been upgraded to providing more than of the sri lankan URL
1.20825165694675E+018,we understand your situation however please dm us the relevant connection details for us to check URL
1.20824897230699E+018,hi shehan apologies for any inconveniences caused appreciate if yoou coudl please dm us the URL
1.20824675425423E+018,hi appreciate if you can share your connection details via dm so we can check on the concern you raised
1.20822400246604E+018,hi jay appreciate that you tweeted us with regards to this please dm us the below details for us URL
1.20821033862325E+018,connection details location contact details
1.20820855435371E+018,hi
1.20813187969992E+018,hi please share your connection details via dm to check and assist you on the same
1.20810674745558E+018,number no charges will be charged for the sms block service
1.20810674641953E+018,as a responsible operator we do not divulge any of customer information to a party.however if URL
1.20807428425145E+018,please dm us the relevant complaint reference number to check with regards to the same
1.20807016793208E+018,hi rifai apologies for any inconveniences caused apprecite if you could please elaborate more on URL
1.20806242170699E+018,hi connection number nic number dm
1.20805433655266E+018,hi connection number location details contact number URL
1.20804478934789E+018,hi mobile broadband home broadband
1.20803918502368E+018,kindly note that we have lodged a complaint under reference number with regards to your URL
1.20803816834955E+018,kindly dm us the below details please.1 connection number2 location details3 contact
1.20802645068476E+018,hi gayan are you referring with regards to mobile broadband or home broadband router please
1.20802409500421E+018,hi sahan connection URL
1.20801758377934E+018,hi apologies for the inconvenience caused appreciate if you could please dm us the relevant URL
1.20799483605959E+018,hi could you kindly dm us the relevant connection details and the device details to check the
1.20797395970001E+018,hi manik as a leading and responsible telecommunication provider in sri lanka we maintain a high data URL
1.20797133854517E+018,at the moment they will take necessary steps to improve signals for the respective loction we URL
1.20797133758475E+018,we do understand your concern as we have informed you our team has checked on the concern you URL
1.20795731953709E+018,hi sanjana kindly note that the said application is not a service provided by dialog an URL
1.20794715061896E+018,your feedback is highly noted we will escalate this to the relevant as our team will refer to the same
1.2079199736891E+018,you have been informed that since you are in a marginal coverage area you are facing URL
1.20791997276636E+018,complaint has been lodged for ez cash issue and it is being investigated at the URL
1.20791042497856E+018,thank you for providing these details we informed respective team to get in touch with you asap URL
1.20789818302581E+018,are you referring to the complaint made under reference number
1.20789012528546E+018,hi we sincerely apologize for the any inconvenience caused please do share the respective URL
1.20788357572458E+018,hi glad that you are enjoying our roaming services we do have many beneficial roaming packages URL
1.20787250521564E+018,you are most welcome EMO_POS
1.20787185441904E+018,it you would be possible to get the sim at the airport counter as
1.20786874857471E+018,hi chris yes it is possible to purchase an esim at our head office outlet iconic center at town
1.20786141161715E+018,rs tax gb gb rs tax gb gb rs tax newest URL
1.20786141037144E+018,hi appreciate if you can share where did you get these details as we do not have and URL
1.20773242919843E+018,hi mohemed kindly dm us your connection details and number of signal bars to check and assist you on the same
1.20773196091279E+018,kindly dm us the following details to check and assist you on the same URL
1.20771465172063E+018,hi israth please let us know if you are having issues related to home broadband or mobile broadband
1.20771314497563E+018,hi oshila apologies for the inconvenience caused appreciate if you could please elaborate more on URL
1.20770075015294E+018,hi apologies for any inconveniences that may have caused appreciate if you could please dm us the URL
1.20769677306781E+018,hi chamath connection details dm
1.20769308078001E+018,hi rifak apologies for the inconvenience please note that the complaint has been assigned to the URL
1.20766127373279E+018,the time and the date where block is completed in full.however in the event of the router URL
1.20766127259194E+018,please note that the data usage sessions will update in blocks if your previous usage URL
1.20761254391464E+018,the same.also note that you can block the promotional message by pressing as
1.20761254285355E+018,following these methods kindly provide us with your relevant connection number and registered nic URL
1.20761254183852E+018,hi gayan apologies for the inconvenience please note that you may block the numbers from the given URL
1.2076065298909E+018,hi kindly note that we have passed this to the relevant they will check and get back to you on the same
1.20753785710519E+018,kindly do dm us your dialog tv connection number inorder for us to check and assist you
1.20752365796424E+018,you are most welcome EMO_POS
1.20750535587128E+018,sorry it would be around
1.20750406806481E+018,hi dinuka appreciate if you could dm the relevant connection number to check on the
1.20749964017162E+018,yes the covers are available you can purchase the covers from our iconic outlet EMO_POS
1.20749781493637E+018,hi buddhika could you please let us know the outlet which you are planning to buy the cover from
1.20741757677257E+018,are you referring to e
1.2073670925567E+018,kindly let us know which channel are you refering to
1.20736187728366E+018,hi kindly note that our systems are being upgraded at the moment as we are improving the same to URL
1.20734348827209E+018,hi jan kindly share us your current location details to check on this for you
1.20733877976727E+018,recap of national netball championship that concluded on december at sports URL
1.20728273450433E+018,hi raini appreciate if you could kindly let us know more on the above so that we could check assist you on the same
1.20728258378195E+018,same as we are trying our best to solve this issue for you as soon as possible
1.20728258280047E+018,hi jan please accept our sincere apologies for the inconvenience caused to you regarding this issue URL
1.20723184212396E+018,you may used both the star points app or the mydialog
1.20722578403053E+018,hi eranga please note that you will be able to do so via the star points
1.20722341221884E+018,off at barista valid from to december URL
1.20722327347966E+018,off at dsi valid till on december URL
1.20722305459995E+018,off at hameedia valid till december URL
1.20722282796914E+018,off at mango tree valid till december URL
1.20720005778462E+018,avail the exchange pub offer type ep and send to valid till january URL
1.20719956540282E+018,avail the oporto offer type op and send to valid till january URL
1.2071984706391E+018,points year end redemption is back unbelievable offers and deals from all your favorite URL
1.20717544418277E+018,awarded best product innovation at slasscom innovation awards and gala URL
1.20715028236433E+018,hi frankanderic please note that the following prices are exclusive of taxes please visit the URL
1.20714471032798E+018,hi pls dm us your connection details location and a contact number for us to have you assisted
1.20713614631834E+018,mismatch via dm in order for us to assist you better
1.2071361453872E+018,hi we are extremely sorry for the miscommunication in home broadband connections night time data URL
1.20710765737663E+018,you are most welcome
1.20693105392508E+018,hi apologies for any inconveniences caused appreciate if you could please dm us the relecant URL
1.20689660583782E+018,hi nazer kindly dm us the relevant connection number to check and assist accordingly
1.20689584160215E+018,hi anjula kindly dm us the relevant connection number to check and assist accordingly
1.20688556706723E+018,kindly dm us the relevant connection number location details and a contact number of yours to URL
1.20687719998029E+018,hi ranindu oba pawasanne mobile broadband pilibandawada nathinam home broadband router pilibandawada
1.20687694438352E+018,hi please accept our apologies for any inconvenience caused appreciate if you could dm us the URL
1.20683634597873E+018,hi we are really sorry that you had a bad experience appreciate if you could dm us the relevant URL
1.20682840030599E+018,hi isura please dm us your connection number in order to assist you on the same
1.20682812771397E+018,kindly note that data is being utilized as per the usage
1.20681667808191E+018,hi thimira details
1.20680981915755E+018,hi thimira router number location contact number
1.20680243912854E+018,mydialog app download promo code URL
1.20679685637586E+018,hi rifak ohh please accept our apologies yes we do give any time data quota for the hbb URL
1.20679628503196E+018,your complain has escalate to relevant division reference
1.20679081585671E+018,hi kindly note that data is being utilized as per the usage however if any concerns do let us know URL
1.20676569963035E+018,hi please dm us ypur connection number in order to assist you on the same
1.20675867236759E+018,hi udara me pilibandawa check kara oba hata sahaya wimata obage exact gataluwa apa wetha dm karana men illa
1.2067573472401E+018,connection details inbox
1.20675734621675E+018,offer december december credit debit cards mydialog URL
1.20675685845692E+018,refer mobile data offer fixed broadband offer
1.20675461580871E+018,hi postpaid connections
1.20664752238882E+018,hi
1.20662622120907E+018,kindly dm us the relevant connection number to check and assist accrodingly
1.20662214036104E+018,the card details.inorder to be eligible you must first save and verify the card details before making URL
1.20662213942146E+018,hi kanjitha apologies for the inconvenience caused by the delay please note that with regards to your URL
1.20660101157556E+018,hi lasanka check connection number dm
1.20658695580016E+018,kindly share your connection number location details and a contact number of yours via dm to check and URL
1.20657476003927E+018,hi isuru are you referring to mobile broadband or home broadband
1.20656298189251E+018,hi kindly note that the mentioned speed was at the demonstration at the technology happened early URL
1.20655969016082E+018,connection offer
1.20655924966239E+018,hi eranga kindly note that there are no mobile data package offers with regards to the same
1.20655414487153E+018,hi can you delete the account and again enter it
1.20654927398015E+018,hi when you try to add the card there was a amount deducting from the bank it is less than rs.5 URL
1.20653931611104E+018,apologies for any inconveniences that may have been caused please elaborate more on your exact concern URL
1.2065347126904E+018,according to your package.if you have settled the total bills and not received the same URL
1.20653471181801E+018,hi eranga hope you are referring to the seasonal offer for and in order to get this offer URL
1.20653394757804E+018,please note that you require to visit to the nearest dialog outlet along with your nic in order to URL
1.20653000605641E+018,hi please refer the below link for more details with regards to our bonus data URL
1.20652899026722E+018,hi saiyaff appreciate if you could please share any of your concerns via dm for us to check and assist accordingly
1.2065155084782E+018,hi hope youre referring to the seasonal offer were extremely sorry if you havent received the URL
1.20651233147328E+018,hi signal connection number location phone device
1.20650610707997E+018,hi we are sorry at the moment this service is temporary not available
1.20650379952068E+018,hi sandun we were the first to demonstrate in south asia please refer the following link for URL
1.20647050123062E+018,hi jan apologies for the inconvenience caused the wellawaya outlet does not possess the facilities to URL
1.20640147434915E+018,we have lodged a complaint under reference number one of our team member will get in touch URL
1.20638527078817E+018,hi thank you for reaching us we have responded to your dm EMO_POS
1.20632625296309E+018,we have lodged a complaint under the reference our team will be working on the issue as soon as possible
1.20629257249645E+018,kindly forward us a contact number
1.20627160492321E+018,kindly note that we have replied to you via dm
1.2062616527374E+018,hi lasitha kindly share the relevant connection details via dm to check and assist you on the same
1.20624585346952E+018,hi are you referring to the double bonus data offer please
1.20615972040439E+018,bank card statement bank
1.20615485659306E+018,
1.2061548555696E+018,mydialogapp save payment payment URL
1.20615485475598E+018,hi credit mydialogapp verify save URL
1.20614233927574E+018,hi appreciate if you could dm us the relevant connection details or reference details in order to URL
1.20610096059192E+018,hi buddika URL
1.206097546353E+018,hi shiraz we replied you via inbox
1.20607599980235E+018,we have lodged a complaint under and our team will check and have you assisted on this
1.2060159302219E+018,receive this offer you need to save and verify your cards details to app and add URL
1.20601329474776E+018,hi please dm us the relevant connection details to assist
1.20593157224916E+018,hi please share your connection details with us via dm to check and assist you on the same
1.2058539397422E+018,please check how many signal bars indicating on router if its less than please relocate the URL
1.20585366080419E+018,please check how many signal bars indicating on router if its less than please relocate the router URL
1.20584426304665E+018,please dm your connection number and the contact number in order to proceed
1.2058279212875E+018,you are most welcome
1.20582686238516E+018,hi the bonus data will get updated within working day
1.20582626356018E+018,hi shaafo sourjah we apologize if any inconvenience was caused please share your relevant connection URL
1.20581624617395E+018,please share your connection number
1.20581602043228E+018,hi hasitha please let us know if you have saved the card details before kindly dm us your URL
1.20579297667859E+018,hi namila connection details dm
1.20573124084369E+018,hi thanks for the feedback provided however kindly note that all packages are designed per the URL
1.20573123956866E+018,hi thanks for the feedback provided however kindly note that all packages are designed per the URL
1.2056919956597E+018,we do understand your concern appreciate if you can allow some time more to check on the same
1.2056855411879E+018,hi thank you very much for reaching us our team is checking on the complaint you raised we will URL
1.20567745788763E+018,hi obage router located address eka saha contact number ekak dm eka haraha yomu kala hakida
1.20567610721697E+018,please check how many signal bars indicating on router if its less than please relocate the URL
1.20557491847526E+018,hi if you are facing any issues with regards to the home broadband connection speeds kindly inbox URL
1.205541697222E+018,hi please note that according to the data prioritization the bonus quota will get utilized first URL
1.20553353185163E+018,hi zaman note that we have replied to your dm EMO_POS
1.20552900353004E+018,hi gayan samawanna dialog mobile sim pathak home broadband router ekaka dama use kara nohaki bawa danwaa
1.20551539959866E+018,hi ujitha kindly dm us your relevant connection number with a contact number of your to check and assist you
1.20550174991136E+018,hi sorry for the inconvenience caused please be kind enough to dm us your connection details as URL
1.20549013538031E+018,hi gaitonde please dm us the connection and the contact number in order to assist you on the
1.20548647262466E+018,hi connection number
1.2054837550093E+018,we do understand your concern we are extremely sorry for the delay so far kindly bear with us URL
1.2054815113754E+018,hi salmaan appreciate if you could dm the relevant connection number along with your nic
1.20547415854658E+018,please do note that we have already lodged an complaint on the above under the reference URL
1.20547232355532E+018,hi rumman please accept our apologies for any inconvenience caused appreciate if you could dm us the URL
1.2054521018846E+018,hi chinthaka please dm us the details please
1.20544741729167E+018,hi your connection seems to be ok hope you could forward us the error code to be seen on URL
1.20543442731829E+018,hi chinthaka please share your connection number via dm and the error you facing
1.20543011757866E+018,hi thimira inbox reply
1.20542838358624E+018,please share a contact number
1.20542566672583E+018,hi chinthaka
1.20540576198511E+018,appreciate if you could dm us the connection number so that we could check and assist you further
1.20539923846241E+018,hi sutharman are you referring to the home broadband offer
1.20538783035404E+018,hi yes sure appreciate if you could dm us the relevant connection number please
1.20538039602151E+018,we have checked your outstanding is been fully settled however we believe there is a delay in the URL
1.2053630934983E+018,dm
1.20535106110546E+018,hi please note say that we have increased the data quota for prepaid data packs inclusive of taxes URL
1.20534321803801E+018,hi connection number location details device details dm
1.20534266160902E+018,hi kindly let us know your connection number contact number and the router located address via dm URL
1.20533861151782E+018,hi connection number dm
1.20533172512073E+018,much appreciated
1.2053317238163E+018,hi shiyam we are really sorry for the inconvenience caused apologies for the delay please be URL
1.20532589726115E+018,hi there appreciate if you could dm us the connection details for us to check and have you assisted on the same
1.2053253588216E+018,kindly check in a while
1.20532387256578E+018,hi suhasha kindly dm us your connection number and the nic number to check on the same
1.20531023157765E+018,hi sorry for inconvenience appreciate if you could uninstall and reinstall the mydialog app if the URL
1.2051961434512E+018,hi rumesh we apologize if any inconvenience was caused if you have an issue with regards to coverage URL
1.2051847897723E+018,as informed earlier our team is already looking onto the same you will be given a solution for this shortly
1.20518227768197E+018,hi
1.20518132147292E+018,extreme apologies for the inconvenience caused so far as our team is working on the same this will be rectified shortly
1.20517801902899E+018,hi buddhika we do have the nat geo channel but not in hd at the moment please refer the link below URL
1.20517797231277E+018,hi nuwan are you facing the signal issue on your mobile connection or on your home broadband
1.2051640933022E+018,hi eranga please dm us your connection details to check on the same and assist you
1.20515929872191E+018,hi kindly share your connection details via dm to check and assist you on the same
1.20515706220158E+018,note that it will be gb
1.20513766892273E+018,you are most welcome EMO_POS
1.2051363327936E+018,you may refer the below for the respective escalation points with regards to the same URL
1.20513355401266E+018,hi thank you for your feedback we will escalate this to the relevant as our team will check consider on the same
1.20513054197815E+018,hi dushanthi check connection number dm
1.20512654405985E+018,hi we have cheked with the relevant team and they are still working on the same we have already URL
1.20512529883403E+018,URL
1.20512529778947E+018,hi sanik URL
1.20510574065175E+018,hi kindly dm us your relevant connection number and your location details along with a contact number URL
1.20509507090021E+018,delay already inform URL
1.20509453890309E+018,hi kindly note that you have saved and verified card details after making the payment please note URL
1.20508535817141E+018,hi ranindu obage package eka wanne any time quota gb saha night time quota gb wee obata URL
1.20508126297039E+018,hi thimira mobile coverage complaint ref num lodge
1.20507458098697E+018,hi lakshan usage data phone automatic updates URL
1.20506547209951E+018,appreciate if you could please elaborate more on your concern and along with the relevant connection URL
1.20505786374111E+018,
1.20505725256394E+018,hi obage URL
1.20505403450955E+018,hi kolitha URL
1.20505018027125E+018,hi appreciate if you can share your connection number via inbox to assist you accordingly
1.20504088290859E+018,contact
1.20504019812558E+018,hi apologies if any inconvenience caused kindly dm us the relevant connection details
1.20503857143187E+018,kindly note that your concern has been escalated to the relevant already please be assured that a URL
1.20503742655468E+018,hi connection details inbox
1.20498679324792E+018,hi shalana appreciate if you could share a contact number of yours as well
1.20498386449149E+018,hi appreciate if you could please elaborate more on your concern and along with the relevant URL
1.20498140697328E+018,hi nimesh we are sorry you feel this way but kindly note that were unable to assist without the connection number
1.20497420457731E+018,hi escalate URL
1.20496242747917E+018,please dm us the relevant connection details to check on this
1.20496180263274E+018,requested details
1.20495457389665E+018,hi seni apologies for any inconveniences caused appreciate if you could please elaborate more on URL
1.20494931595904E+018,connection number location details contact URL
1.20494612049084E+018,hi there pls dm us your connection details location and a contact number to assist you
1.20494294018918E+018,hi dushanthi home broadband mobile broadband
1.20482805738057E+018,connection number dm
1.20482805639483E+018,hi mahesh home broadband anytime bonus data offer december URL
1.20482149658734E+018,hi appreciate if you could dm us your connection number in order to check and assist you on the same
1.20482099881148E+018,hi kindly share the below details via dm in order to check and assist you on the same.1 URL
1.20481967621319E+018,hi prabuddha me pilibadawa check kara sahaya weemata obage connection number eka saha contact number URL
1.20479812829937E+018,hi pasindu are you referring to a home broadband connection if so we can provide a usage session URL
1.20479469322311E+018,home broadband connection total outstanding settle URL
1.20479151466628E+018,hi chamith home broadband connection total outstanding settle URL
1.20478587058858E+018,yes however you can get the offer for from the mydialogapp the offer charge is a one URL
1.20477927388791E+018,hi kindly note that the charge is one time and the offer is valid for days upon activation URL
1.20477640260581E+018,note that loyalty points cannot be redeemed for the same
1.20477070094445E+018,hi rajitha please refer the link URL for the device features and specifications on the
1.20476442413071E+018,hi signal issue connection details dm
1.20476036531112E+018,hi rasika prepaid home broadband customers offers URL
1.20475253688596E+018,check connection number dm
1.20475130190251E+018,government package seasonal offer eligible
1.20475096158089E+018,hi lasanka check connection number dm offer URL
1.20474954914066E+018,hi check connection number dm
1.20474284085055E+018,please do share us a contact number of the same as we will check with the same
1.20473892520766E+018,tax rates package voice sms quota
1.20473460332132E+018,hi package rs.345 dial activate
1.20472574506872E+018,hi shalana sorry for the inconvenience caused thank you for your feedback.we will escalate URL
1.20472097971446E+018,packagegovernment packageteachers package offer URL
1.20472097824643E+018,hi pasindu dialog home broadband customer anytime bonus data URL
1.20471318261657E+018,hi kindly dm us the relevant connection details in order for us to check and assist you on the same
1.20471034009895E+018,hi we are really sorry for the inconvenience which has caused to you with this regard we shall URL
1.2046899173575E+018,youre welcome
1.20467065562876E+018,sorry it is closed on poya days however the crescat outlet is open from today EMO_POS
1.20466632389423E+018,can we know your location please
1.20464850527869E+018,hi there sorry we do not have the iphone for flash deals
1.20464672997655E+018,hi connection details payment details dm
1.20464268719604E+018,your complain has escalate to relevant division reference
1.2044375004476E+018,hi we do understand the inconvenience caused we have relayed this matter the relevant team in URL
1.20443249674784E+018,its a offer to the new dialog user as it will not be available for exsisting users
1.2044319815573E+018,hi we do apologize for the inconvenience kindly note that we have raised a service request for URL
1.20442691764824E+018,note that this offer is available for new dialog connection users
1.20442652062376E+018,if you are referring to an existing home broadband connection the new tax rates for home URL
1.20441424665565E+018,hi yes please note that it is available
1.20440621429524E+018,hi azaff kindly let us know if you are referring to a post paid connection or pre paid URL
1.20439185073343E+018,confirmation
1.20437975237675E+018,mobile lodge complaint confirm
1.20437975047252E+018,hi mobile hbb lodge complaints team URL
1.20437616123881E+018,hi sanik lodge complaint upgrade URL
1.20436642535753E+018,you are most welcome
1.20436295583758E+018,provide with a solution shortly
1.20436295422704E+018,hi kaumadhi extreme apologies for the delay caused so far and thank you for sharing the details URL
1.20430810168137E+018,hi philip corporate customers will not be eligible for this offer
1.20430152630035E+018,URL
1.20429296776009E+018,hi appreciate if you could dm us the relevant connection number to check on the same
1.20424138099593E+018,under your nic will be added automatically thanks for your suggestion
1.20424137990547E+018,hi kindly note that prior adding all the numbers to mydialog app there is an one time password URL
1.20408998508487E+018,hi kindly accept our humble apologies as we have prioritized the issue and informed the team URL
1.20407681161066E+018,hi akila sorry for the inconvenience caused please share us your relevant connection details via URL
1.20399004941679E+018,hi thank you so much for your feedback how ever kindly note that all our data and voice packages URL
1.20398262706318E+018,hi isura apologies for the inconvenience caused appreciate if you could dm the relevant connection URL
1.20392325501646E+018,hi aaseem kindly note that this is the standard behavior of data consumption
1.20391035606374E+018,appreciate if you could dm us your connection number and the nic number to check on the same
1.20390459177284E+018,app can we know the date you checked the app please kindly also dm us the relevant connection number
1.20390459063214E+018,hi ijaz kindly note as mentioned in the sms the invoice value as of december was only URL
1.20389706040519E+018,hi viraj you will be charged per message
1.20388639981822E+018,hi ahamed sorry for the inconvenience caused appreciate if you could dm us the connection details to assist you further
1.20372036285856E+018,hi minuka according to our data behavior firstly bonus data will be consumed then the main URL
1.20372012399302E+018,kindly note that we cannot mention an exact time frame our team will attend this issue at the earliest possible
1.20371687076919E+018,hi nifaadh if you are facing any network interference with the connection kindly share us your URL
1.20368334304225E+018,hi amjath kindly share in your connection details via dm to check and assist you on the same
1.20368182452804E+018,appreciate if you could dm the relevant connection number to check on the
1.20367810790914E+018,do you wish to get a detail
1.20367709038777E+018,hi apologies for the delay appreciate if you can allow us more time for our team to check and assist URL
1.20367340796502E+018,hi for more information regarding our new tax rates please refer the following link URL
1.20363749735758E+018,hi apologize for the inconvenience caused kindly share your connection details or complain reference URL
1.2036324502258E+018,kindly note that this is still in the process of finalization for home broadband connections we will be URL
1.20362615402183E+018,hi kindly note that we will be providing more data to the customers who purchased internet URL
1.2036196414631E+018,hi compliant compliant number URL
1.20361566662188E+018,hi are you referring to mobile broadband or home broadband please
1.20360986176806E+018,hi bonus data activate anytime bonus URL
1.20355194958662E+018,hi its a genuine service if you have any concern please do contact us via we would URL
1.20353953774754E+018,hi prabuddha we apologize for the inconvenience caused please share your connection number and nic URL
1.20348158695353E+018,yes it is the same
1.20343462163721E+018,hi ramishka please note that according to the standard prioritization bonus data will be consumed first during usage
1.20339379732707E+018,hi mj apologize for the inconvenience caused kindly note that we are having a system update please URL
1.2033873158733E+018,hi we apologize if any inconvenience caused kindly let us know of the issue that you are URL
1.2033729876821E+018,we completely understand the inconvenience this may have caused you kindly dm us the relevant URL
1.2033727195318E+018,number primary number mobile connection
1.20337271822737E+018,charge amount app enter URL
1.20337271743884E+018,hi kasun mydialogapp offer data URL
