id,tweet
1.21230576315628e+18,hi apologies if any inconvenience caused kindly dm us your connection number and the nic number to URL
1.21228056127385e+18,hi connection number error dm
1.21227538499104e+18,you are most welcome EMO_POS
1.21226728682185e+18,you for reaching us wish you a very happy new year taxes are inclusive to these packages EMO_POS
1.21225403113508e+18,hi vindhika please let us know the exact offer that youre referring to
1.21225031965837e+18,hi danu please note that only star points have a minimum validity period of months and a maximum URL
1.21223246151566e+18,hi dinuka activated hbb bonus data activate URL
1.21218936064228e+18,youre welcome
1.21217177532651e+18,hi kindly dm us your connection number to check on the same
1.21210236840749e+18,hi kindly dm us your connection number to check on the same
1.21209826471312e+18,URL
1.2120939515551e+18,hi please share your connection number and nic via dm to check and assist you on the same
1.2120938394204e+18,first of all we would like to wish you a very happy new year with regards to the signal issue kindly URL
1.2120657135334e+18,bill charge URL
1.2120632747428e+18,hi please let us know if it is a slowness or a complete unavailability of the internet
1.21206110190035e+18,hi mobile broadband home broadband
1.21205839704407e+18,hi please let us know if you are experiencing the same with regards to mobile or hbb
1.21205472079537e+18,hi appreciate if you could check the same after a while as this could be due to a latency of the URL
1.21202618404279e+18,
1.21200668847313e+18,hi namila generate bill effect
1.21199665278718e+18,hi ofcourse you will find the support option on the menu which appears on the top left corner of URL
1.21197976799149e+18,hi you can book an appointment with an outlet and of your preference EMO_POS
1.21197493540662e+18,star points donate
1.21196281095721e+18,hi ravindu apologies for the inconveience caused to you regarding this complaint we have already URL
1.21192883411272e+18,hi irosha URL
1.21191588807045e+18,EMO_POS
1.21190012320839e+18,URL
1.21189217818999e+18,yes
1.21188626144058e+18,glad that your concern is resolved thanks for the update EMO_POS
1.21186978903717e+18,EMO_POS
1.21182469697666e+18,hi dialog message
1.21169783197687e+18,hi maajith please note that the complaint has been assigned to the relevant team and are currently URL
1.2116945134267e+18,hi sanik thank you very much for your feedback and update EMO_POS
1.21156041933846e+18,hi call answer number dial promotion calls URL
1.21155394499396e+18,hi sorry for the inconvenience appreciate if you could inbox us a screenshot of the mydialog app
1.21153065438875e+18,hi anjula you can donate star points to sos villages sri lanka help age my friend URL
1.211506632838e+18,nic number dm
1.21150170487477e+18,hi connection details dm
1.21145067160361e+18,hi kindly press number while you are connected to a promo call in order to get these calls URL
1.21136677692111e+18,hi mohamed check URL
1.21130753195765e+18,hi kalpa appreciate if you could elaborate on your concern in order to check and assist you on the same
1.21126179373099e+18,hi ravindu appreciate if you could dm the relevant connection number or the complaint number to check on the same
1.21118250061101e+18,thank you for the details provided we will take the necessasry steps
1.21115121895495e+18,for the inconvenience caused when you answered the call dial number from that you URL
1.21114284243494e+18,hi sandun dialog connections URL
1.21097345990962e+18,hi moufaz please accept our apology if any inconvenience caused regards to the connection please do URL
1.21094459925611e+18,hi kolitha according to the data behavior bonus data will be consumed first secondly the priority URL
1.21090042016562e+18,hi samitha please dm us the relevant connection number to check and assist accordingly
1.21085203587424e+18,hi please note that the complaint is in progress our team is currently looking into it
1.21081955470573e+18,hi check connection number dm
1.21080398951775e+18,check
1.21080398825527e+18,hi amal vas activate consent activate URL
1.21062802321459e+18,hi please share your connection number and nic with us via dm to check and assist you on the same
1.21062401516291e+18,hi please note that you can stream viu free without any data charge up to on dialog mobile data URL
1.21056029342167e+18,hi connection number nic number dm
1.21054153677101e+18,hi kindly do dm us your connection details as we will check on the same
1.21049566300962e+18,hi the november invoice consist both nov dec period charges therefore the revised tax URL
1.21044398919697e+18,thank you very much for your support
1.2104205038712e+18,hi appreciate if you could dm us your connection number and the nic number in order for us to check URL
1.21038038446004e+18,hi ungal idam udawa ungal concernai virivaagak koorungal
1.21026420045668e+18,hi connection nic
1.21019839635669e+18,hi kindly note that the complaint under reference number has been assigned to the URL
1.21017703436382e+18,note that we have replied to your dms
1.21017337676299e+18,hi location location signal variation URL
1.210165394713e+18,hi sandun
1.21012728527523e+18,hi january loyalty segment will be rebranded as club vision red
1.21012408868292e+18,hi club vision red membership is awarded to customers upon completing the loyalty membership URL
1.21012224117595e+18,hi sorry we cannot confirm on this
1.2100969018378e+18,hi senura were really sorry about the inconvenience caused appreciate if you could dm us the URL
1.21005925835367e+18,appreciated
1.21005925729667e+18,hi chamal we are really sorry for the inconvenience caused apologies for the delay please be URL
1.21004128493049e+18,you are most welcome EMO_POS
1.21003875118084e+18,hi please note that we do not throttle netflix data on any data packages
1.20990615038639e+18,hi pasindu home broadband reachable contact number dm
1.2098982779965e+18,hi yasiru appreciate if you could dm the relevant number to check on the
1.20958793100392e+18,we did forward your concern to the relevant authority they will revert back to us on the same as soon as possible
1.20958389326498e+18,hope you could could elaborate a bit more on your query to get a proper understanding on it
1.20955785084396e+18,kindly note that we will be updating the entire customer base within due course
1.20955653095503e+18,hi shazly appreciate if you could please elaborate more on your exact concern
1.20954913455183e+18,hi we have relayed your feedback to our device team at the iconic they will check on the same and URL
1.2095106948587e+18,hi we apologize for the delay we will request the relevant team with regard to the same and keep URL
1.20946861150253e+18,hi ima kindly note that only postpaid customers qualifies to add dcb for netflix all those URL
1.20942896905503e+18,you are most welcome we value your
1.20942247004385e+18,hi vidulaj apologies for the inconvenience caused we have successfully deactivated the service EMO_POS
1.20941406277125e+18,the total outstanding which is up to now
1.20935961545826e+18,EMO_POS
1.20934094838528e+18,yes we got that but for troubleshooting i need a latest one with the time and your primary connection number in the app
1.2093381217809e+18,please share the latest screen shot of the data usage page and the manage connections page
1.20914201773073e+18,hi sajith bpl dtv
1.20906413618701e+18,hi thimira
1.20904707040706e+18,hi thimira madusanka
1.2090267098797e+18,hi please dm us your connection number to check and assist you on the concern
1.20899800740604e+18,hi could you please dm us your connection number
1.2089948043503e+18,kindly dm your connection number location details and a contact number of yours to check and assist you on the
1.20878955597494e+18,hi complaint lodge no URL
1.20873895380274e+18,hi shiyam we are sorry about the inconvenience and delay we are processing your URL
1.20862879815506e+18,hi we received it and replied EMO_POS
1.20862617644245e+18,compliant number solution
1.20861650947749e+18,birthday to our brand ambassador bathiya jayakody best wishes from dialog USER_MENTION URL
1.20860764902731e+18,hi joel let us know your cincern we will be happy to check and assist you on this
1.20860413082407e+18,hi connection number location phone device dm URL
1.20856069774926e+18,hi thank you for sharing this with us we shall rectify this asap
1.20846469206e+18,hi please note that your complaint is in progress and has been assigned to the relevant team you URL
1.20845989126805e+18,hi tharindu complain assigned team check
1.20840524783362e+18,hi please let us know whether you are facing the same with mobile or home broadband
1.20833743562255e+18,your most
1.20832683331962e+18,details dm
1.2083235190519e+18,hi connection number nic number dm
1.20830875854534e+18,hi ahamed please note that you will be able to get more information via the following link URL
1.20825420704169e+18,hi all dialog towers have been upgraded to providing more than of the sri lankan URL
1.20824897230699e+18,hi shehan apologies for any inconveniences caused appreciate if yoou coudl please dm us the URL
1.20824675425423e+18,hi appreciate if you can share your connection details via dm so we can check on the concern you raised
1.20822400246604e+18,hi jay appreciate that you tweeted us with regards to this please dm us the below details for us URL
1.20821033862325e+18,connection details location contact details
1.20820855435371e+18,hi
1.20813187969992e+18,hi please share your connection details via dm to check and assist you on the same
1.20810674745558e+18,number no charges will be charged for the sms block service
1.20807428425145e+18,please dm us the relevant complaint reference number to check with regards to the same
1.20807016793208e+18,hi rifai apologies for any inconveniences caused apprecite if you could please elaborate more on URL
1.20806242170699e+18,hi connection number nic number dm
1.20805433655266e+18,hi connection number location details contact number URL
1.20804478934789e+18,hi mobile broadband home broadband
1.20803816834955e+18,kindly dm us the below details please.1 connection number2 location details3 contact
1.20802645068476e+18,hi gayan are you referring with regards to mobile broadband or home broadband router please
1.20802409500421e+18,hi sahan connection URL
1.20801758377934e+18,hi apologies for the inconvenience caused appreciate if you could please dm us the relevant URL
1.20797395970001e+18,hi manik as a leading and responsible telecommunication provider in sri lanka we maintain a high data URL
1.20797133854517e+18,at the moment they will take necessary steps to improve signals for the respective loction we URL
1.20795731953709e+18,hi sanjana kindly note that the said application is not a service provided by dialog an URL
1.20794715061896e+18,your feedback is highly noted we will escalate this to the relevant as our team will refer to the same
1.20791997276636e+18,complaint has been lodged for ez cash issue and it is being investigated at the URL
1.20791042497856e+18,thank you for providing these details we informed respective team to get in touch with you asap URL
1.20789818302581e+18,are you referring to the complaint made under reference number
1.20789012528546e+18,hi we sincerely apologize for the any inconvenience caused please do share the respective URL
1.20788357572458e+18,hi glad that you are enjoying our roaming services we do have many beneficial roaming packages URL
1.20787250521564e+18,you are most welcome EMO_POS
1.20787185441904e+18,it you would be possible to get the sim at the airport counter as
1.20786874857471e+18,hi chris yes it is possible to purchase an esim at our head office outlet iconic center at town
1.20786141161715e+18,rs tax gb gb rs tax gb gb rs tax newest URL
1.20786141037144e+18,hi appreciate if you can share where did you get these details as we do not have and URL
1.20773242919843e+18,hi mohemed kindly dm us your connection details and number of signal bars to check and assist you on the same
1.20771314497563e+18,hi oshila apologies for the inconvenience caused appreciate if you could please elaborate more on URL
1.20770075015294e+18,hi apologies for any inconveniences that may have caused appreciate if you could please dm us the URL
1.20769677306781e+18,hi chamath connection details dm
1.20769308078001e+18,hi rifak apologies for the inconvenience please note that the complaint has been assigned to the URL
1.20766127373279e+18,the time and the date where block is completed in full.however in the event of the router URL
1.20766127259194e+18,please note that the data usage sessions will update in blocks if your previous usage URL
1.20761254391464e+18,the same.also note that you can block the promotional message by pressing as
1.20761254285355e+18,following these methods kindly provide us with your relevant connection number and registered nic URL
1.2076065298909e+18,hi kindly note that we have passed this to the relevant they will check and get back to you on the same
1.20750535587128e+18,sorry it would be around
1.20750406806481e+18,hi dinuka appreciate if you could dm the relevant connection number to check on the
1.20749964017162e+18,yes the covers are available you can purchase the covers from our iconic outlet EMO_POS
1.20741757677257e+18,are you referring to e
1.2073670925567e+18,kindly let us know which channel are you refering to
1.20736187728366e+18,hi kindly note that our systems are being upgraded at the moment as we are improving the same to URL
1.20733877976727e+18,recap of national netball championship that concluded on december at sports URL
1.20728273450433e+18,hi raini appreciate if you could kindly let us know more on the above so that we could check assist you on the same
1.20728258280047e+18,hi jan please accept our sincere apologies for the inconvenience caused to you regarding this issue URL
1.20723184212396e+18,you may used both the star points app or the mydialog
1.20722578403053e+18,hi eranga please note that you will be able to do so via the star points
1.20722341221884e+18,off at barista valid from to december URL
1.20722327347966e+18,off at dsi valid till on december URL
1.20722305459995e+18,off at hameedia valid till december URL
1.2071984706391e+18,points year end redemption is back unbelievable offers and deals from all your favorite URL
1.20717544418277e+18,awarded best product innovation at slasscom innovation awards and gala URL
1.20715028236433e+18,hi frankanderic please note that the following prices are exclusive of taxes please visit the URL
1.20710765737663e+18,you are most welcome
1.20693105392508e+18,hi apologies for any inconveniences caused appreciate if you could please dm us the relecant URL
1.20689660583782e+18,hi nazer kindly dm us the relevant connection number to check and assist accordingly
1.20689584160215e+18,hi anjula kindly dm us the relevant connection number to check and assist accordingly
1.20688556706723e+18,kindly dm us the relevant connection number location details and a contact number of yours to URL
1.20687719998029e+18,hi ranindu oba pawasanne mobile broadband pilibandawada nathinam home broadband router pilibandawada
1.20687694438352e+18,hi please accept our apologies for any inconvenience caused appreciate if you could dm us the URL
1.20683634597873e+18,hi we are really sorry that you had a bad experience appreciate if you could dm us the relevant URL
1.20680981915755e+18,hi thimira router number location contact number
1.20680243912854e+18,mydialog app download promo code URL
1.20679081585671e+18,hi kindly note that data is being utilized as per the usage however if any concerns do let us know URL
1.20676569963035e+18,hi please dm us ypur connection number in order to assist you on the same
1.2067573472401e+18,connection details inbox
1.20675734621675e+18,offer december december credit debit cards mydialog URL
1.20675685845692e+18,refer mobile data offer fixed broadband offer
1.20675461580871e+18,hi postpaid connections
1.20664752238882e+18,hi
1.20662622120907e+18,kindly dm us the relevant connection number to check and assist accrodingly
1.20658695580016e+18,kindly share your connection number location details and a contact number of yours via dm to check and URL
1.20656298189251e+18,hi kindly note that the mentioned speed was at the demonstration at the technology happened early URL
1.20655969016082e+18,connection offer
1.20655924966239e+18,hi eranga kindly note that there are no mobile data package offers with regards to the same
1.20654927398015e+18,hi when you try to add the card there was a amount deducting from the bank it is less than rs.5 URL
1.20653931611104e+18,apologies for any inconveniences that may have been caused please elaborate more on your exact concern URL
1.2065347126904e+18,according to your package.if you have settled the total bills and not received the same URL
1.20653471181801e+18,hi eranga hope you are referring to the seasonal offer for and in order to get this offer URL
1.20651233147328e+18,hi signal connection number location phone device
1.20650379952068e+18,hi sandun we were the first to demonstrate in south asia please refer the following link for URL
1.20647050123062e+18,hi jan apologies for the inconvenience caused the wellawaya outlet does not possess the facilities to URL
1.20627160492321e+18,kindly note that we have replied to you via dm
1.2062616527374e+18,hi lasitha kindly share the relevant connection details via dm to check and assist you on the same
1.20624585346952e+18,hi are you referring to the double bonus data offer please
1.20615972040439e+18,bank card statement bank
1.20615485659306e+18,
1.2061548555696e+18,mydialogapp save payment payment URL
1.20615485475598e+18,hi credit mydialogapp verify save URL
1.20614233927574e+18,hi appreciate if you could dm us the relevant connection details or reference details in order to URL
1.20610096059192e+18,hi buddika URL
1.206097546353e+18,hi shiraz we replied you via inbox
1.20607599980235e+18,we have lodged a complaint under and our team will check and have you assisted on this
1.2060159302219e+18,receive this offer you need to save and verify your cards details to app and add URL
1.20601329474776e+18,hi please dm us the relevant connection details to assist
1.2058539397422e+18,please check how many signal bars indicating on router if its less than please relocate the URL
1.20585366080419e+18,please check how many signal bars indicating on router if its less than please relocate the router URL
1.20584426304665e+18,please dm your connection number and the contact number in order to proceed
1.2058279212875e+18,you are most welcome
1.20581624617395e+18,please share your connection number
1.20581602043228e+18,hi hasitha please let us know if you have saved the card details before kindly dm us your URL
1.20579297667859e+18,hi namila connection details dm
1.20573124084369e+18,hi thanks for the feedback provided however kindly note that all packages are designed per the URL
1.20573123956866e+18,hi thanks for the feedback provided however kindly note that all packages are designed per the URL
1.2056919956597e+18,we do understand your concern appreciate if you can allow some time more to check on the same
1.20567745788763e+18,hi obage router located address eka saha contact number ekak dm eka haraha yomu kala hakida
1.20567610721697e+18,please check how many signal bars indicating on router if its less than please relocate the URL
1.20557491847526e+18,hi if you are facing any issues with regards to the home broadband connection speeds kindly inbox URL
1.205541697222e+18,hi please note that according to the data prioritization the bonus quota will get utilized first URL
1.20552900353004e+18,hi gayan samawanna dialog mobile sim pathak home broadband router ekaka dama use kara nohaki bawa danwaa
1.20551539959866e+18,hi ujitha kindly dm us your relevant connection number with a contact number of your to check and assist you
1.20549013538031e+18,hi gaitonde please dm us the connection and the contact number in order to assist you on the
1.20548647262466e+18,hi connection number
1.2054837550093e+18,we do understand your concern we are extremely sorry for the delay so far kindly bear with us URL
1.2054815113754e+18,hi salmaan appreciate if you could dm the relevant connection number along with your nic
1.20547232355532e+18,hi rumman please accept our apologies for any inconvenience caused appreciate if you could dm us the URL
1.2054521018846e+18,hi chinthaka please dm us the details please
1.20544741729167e+18,hi your connection seems to be ok hope you could forward us the error code to be seen on URL
1.20543442731829e+18,hi chinthaka please share your connection number via dm and the error you facing
1.20543011757866e+18,hi thimira inbox reply
1.20542838358624e+18,please share a contact number
1.20539923846241e+18,hi sutharman are you referring to the home broadband offer
1.20538783035404e+18,hi yes sure appreciate if you could dm us the relevant connection number please
1.20538039602151e+18,we have checked your outstanding is been fully settled however we believe there is a delay in the URL
1.2053630934983e+18,dm
1.20534321803801e+18,hi connection number location details device details dm
1.20534266160902e+18,hi kindly let us know your connection number contact number and the router located address via dm URL
1.20533172512073e+18,much appreciated
1.20532387256578e+18,hi suhasha kindly dm us your connection number and the nic number to check on the same
1.20531023157765e+18,hi sorry for inconvenience appreciate if you could uninstall and reinstall the mydialog app if the URL
1.2051961434512e+18,hi rumesh we apologize if any inconvenience was caused if you have an issue with regards to coverage URL
1.2051847897723e+18,as informed earlier our team is already looking onto the same you will be given a solution for this shortly
1.20518227768197e+18,hi
1.20518132147292e+18,extreme apologies for the inconvenience caused so far as our team is working on the same this will be rectified shortly
1.20517797231277e+18,hi nuwan are you facing the signal issue on your mobile connection or on your home broadband
1.2051640933022e+18,hi eranga please dm us your connection details to check on the same and assist you
1.20515929872191e+18,hi kindly share your connection details via dm to check and assist you on the same
1.20515706220158e+18,note that it will be gb
1.20513766892273e+18,you are most welcome EMO_POS
1.2051363327936e+18,you may refer the below for the respective escalation points with regards to the same URL
1.20513355401266e+18,hi thank you for your feedback we will escalate this to the relevant as our team will check consider on the same
1.20513054197815e+18,hi dushanthi check connection number dm
1.20512654405985e+18,hi we have cheked with the relevant team and they are still working on the same we have already URL
1.20512529883403e+18,URL
1.20510574065175e+18,hi kindly dm us your relevant connection number and your location details along with a contact number URL
1.20509507090021e+18,delay already inform URL
1.20508126297039e+18,hi thimira mobile coverage complaint ref num lodge
1.20505403450955e+18,hi kolitha URL
1.20505018027125e+18,hi appreciate if you can share your connection number via inbox to assist you accordingly
1.20504088290859e+18,contact
1.20504019812558e+18,hi apologies if any inconvenience caused kindly dm us the relevant connection details
1.20503857143187e+18,kindly note that your concern has been escalated to the relevant already please be assured that a URL
1.20503742655468e+18,hi connection details inbox
1.20498679324792e+18,hi shalana appreciate if you could share a contact number of yours as well
1.20498140697328e+18,hi nimesh we are sorry you feel this way but kindly note that were unable to assist without the connection number
1.20497420457731e+18,hi escalate URL
1.20496242747917e+18,please dm us the relevant connection details to check on this
1.20496180263274e+18,requested details
1.20495457389665e+18,hi seni apologies for any inconveniences caused appreciate if you could please elaborate more on URL
1.20494931595904e+18,connection number location details contact URL
1.20482805738057e+18,connection number dm
1.20482099881148e+18,hi kindly share the below details via dm in order to check and assist you on the same.1 URL
1.20479812829937e+18,hi pasindu are you referring to a home broadband connection if so we can provide a usage session URL
1.20479151466628e+18,hi chamith home broadband connection total outstanding settle URL
1.20477927388791e+18,hi kindly note that the charge is one time and the offer is valid for days upon activation URL
1.20477640260581e+18,note that loyalty points cannot be redeemed for the same
1.20477070094445e+18,hi rajitha please refer the link URL for the device features and specifications on the
1.20476442413071e+18,hi signal issue connection details dm
1.20476036531112e+18,hi rasika prepaid home broadband customers offers URL
1.20475253688596e+18,check connection number dm
1.20475130190251e+18,government package seasonal offer eligible
1.20475096158089e+18,hi lasanka check connection number dm offer URL
1.20474954914066e+18,hi check connection number dm
1.20474284085055e+18,please do share us a contact number of the same as we will check with the same
1.20473892520766e+18,tax rates package voice sms quota
1.20473460332132e+18,hi package rs.345 dial activate
1.20472097971446e+18,packagegovernment packageteachers package offer URL
1.20471318261657e+18,hi kindly dm us the relevant connection details in order for us to check and assist you on the same
1.20471034009895e+18,hi we are really sorry for the inconvenience which has caused to you with this regard we shall URL
1.2046899173575e+18,youre welcome
1.20467065562876e+18,sorry it is closed on poya days however the crescat outlet is open from today EMO_POS
1.20466632389423e+18,can we know your location please
1.20464850527869e+18,hi there sorry we do not have the iphone for flash deals
1.20464672997655e+18,hi connection details payment details dm
1.20464268719604e+18,your complain has escalate to relevant division reference
1.20443249674784e+18,its a offer to the new dialog user as it will not be available for exsisting users
1.2044319815573e+18,hi we do apologize for the inconvenience kindly note that we have raised a service request for URL
1.20442691764824e+18,note that this offer is available for new dialog connection users
1.20442652062376e+18,if you are referring to an existing home broadband connection the new tax rates for home URL
1.20441424665565e+18,hi yes please note that it is available
1.20440621429524e+18,hi azaff kindly let us know if you are referring to a post paid connection or pre paid URL
1.20439185073343e+18,confirmation
1.20437975237675e+18,mobile lodge complaint confirm
1.20437975047252e+18,hi mobile hbb lodge complaints team URL
1.20437616123881e+18,hi sanik lodge complaint upgrade URL
1.20436295583758e+18,provide with a solution shortly
1.20436295422704e+18,hi kaumadhi extreme apologies for the delay caused so far and thank you for sharing the details URL
1.20430810168137e+18,hi philip corporate customers will not be eligible for this offer
1.20430152630035e+18,URL
1.20424137990547e+18,hi kindly note that prior adding all the numbers to mydialog app there is an one time password URL
1.20408998508487e+18,hi kindly accept our humble apologies as we have prioritized the issue and informed the team URL
1.20407681161066e+18,hi akila sorry for the inconvenience caused please share us your relevant connection details via URL
1.20399004941679e+18,hi thank you so much for your feedback how ever kindly note that all our data and voice packages URL
1.20398262706318e+18,hi isura apologies for the inconvenience caused appreciate if you could dm the relevant connection URL
1.20391035606374e+18,appreciate if you could dm us your connection number and the nic number to check on the same
1.20390459063214e+18,hi ijaz kindly note as mentioned in the sms the invoice value as of december was only URL
1.20372036285856e+18,hi minuka according to our data behavior firstly bonus data will be consumed then the main URL
1.20372012399302e+18,kindly note that we cannot mention an exact time frame our team will attend this issue at the earliest possible
1.20371687076919e+18,hi nifaadh if you are facing any network interference with the connection kindly share us your URL
1.20368334304225e+18,hi amjath kindly share in your connection details via dm to check and assist you on the same
1.20367810790914e+18,do you wish to get a detail
1.20367709038777e+18,hi apologies for the delay appreciate if you can allow us more time for our team to check and assist URL
1.20367340796502e+18,hi for more information regarding our new tax rates please refer the following link URL
1.20363749735758e+18,hi apologize for the inconvenience caused kindly share your connection details or complain reference URL
1.2036196414631e+18,hi compliant compliant number URL
1.20360986176806e+18,hi bonus data activate anytime bonus URL
1.20355194958662e+18,hi its a genuine service if you have any concern please do contact us via we would URL
1.20353953774754e+18,hi prabuddha we apologize for the inconvenience caused please share your connection number and nic URL
1.20348158695353e+18,yes it is the same
1.20343462163721e+18,hi ramishka please note that according to the standard prioritization bonus data will be consumed first during usage
1.20339379732707e+18,hi mj apologize for the inconvenience caused kindly note that we are having a system update please URL
1.2033729876821e+18,we completely understand the inconvenience this may have caused you kindly dm us the relevant URL
1.2033727195318e+18,number primary number mobile connection
1.20337144110798e+18,we checked your compliant the area is in marginal coverage and no site plan for this year please URL
1.20336774725997e+18,hi zaeem please let us know what is the issue you are facing with the router as we will check and URL
1.2033671136348e+18,did you recieve a reference number for the mentioned complaint please
1.20336603748123e+18,hi are you experiencing connection issues related to home broadband or mobile broadband
1.20336438419571e+18,we completely understand the inconvenience this may have caused you and apologize for putting you URL
1.20335105845563e+18,hi azky if you are facing coverage issues kindly share your connection details via dm so that we can URL
1.20335053047666e+18,hey nisala please accept our apologies for any inconvenience caused appreciate if you could let us URL
1.20328865343226e+18,hi sandun kindly share with us whether the issue you are experiencing is with regards URL
1.20326994859384e+18,hi zaman please let us know your connection number and nic via dm to check and assist you on the same
1.20317166464262e+18,hi inoka kindly dm us your connection number location details and a contact number of yours to assist on the same
1.20317043900828e+18,hi connection number location details contact details dm
1.20315659318296e+18,yes our team will get in touch with you asap EMO_POS
1.20315659237768e+18,yes our team will get in touch with you asap EMO_POS
1.20314647513344e+18,hi dm
1.20314286278906e+18,hi we are extremely sorry for the inconvenience caused our team is investigating on the concern you URL
1.20304834429527e+18,as requested above please inbox us your relevant connection number and location details to check and URL
1.20301729551108e+18,hi ahamed please accept our apologies for any inconvenience caused appreciate if you could let us URL
1.20300671269495e+18,hi amalsha christmas season specific packages launch URL
1.20299299631421e+18,you are most
1.20299250701926e+18,the bonus data that you receive will be valid for days from the date of bill
1.20299159788293e+18,you most
1.202990179709e+18,hi suhasha please note that we do have and offer for home broadband connections all you have to do URL
1.20296658758367e+18,hi amalsha router URL
1.20295258566313e+18,
1.20295258472365e+18,hi naleem home broadband connections anytime bonus data offer URL
1.20294670804658e+18,please dm us your connection number in order to check on the same
1.20293808074907e+18,yes we do have kindly settle your total outstanding amount and be entitled for anytime bonus URL
1.20292685390595e+18,hi day pass dialog tv channels URL
1.20292622610667e+18,dialog viu URL
1.20292297658221e+18,hi kindly dm us your connection number to check on the same
1.202861258762e+18,feedback
1.20285818351935e+18,youre welcome EMO_POS
1.20285138524041e+18,hi escalate URL
1.20283609506873e+18,the above offer is for the customers whore settling their total bill within to URL
1.20282273598818e+18,EMO_POS
1.20281499553024e+18,
1.20281337438977e+18,you are most welcome and have a great day EMO_POS we value your feedback please take a few minutes URL
1.20280887573864e+18,hi dave the anytime bonus data will be applied within working days and the bonus data URL
1.20280531447257e+18,dm
1.20277920071492e+18,network operator
1.20277919921332e+18,portal ussd sms activate account URL
1.20271722015092e+18,we will require your connection number for us to check and assist you on the same appreciate if you URL
1.20267352559471e+18,hi check connection number inbox
1.20264658860002e+18,kindly note that our team will check on the same after sending the email
1.20262307625458e+18,hi achini refer exact offer
1.20262019024207e+18,hi chanu data sms
1.20261937831286e+18,you are most welcome EMO_POS we value your feedback please take a few minutes to rate our service on URL
1.20261697440623e+18,you are welcome
1.20260928591986e+18,hi lakshitha apologies for any incconvinces caused appreciate if you could please dm us the URL
1.20260840586267e+18,hi suhail appreciate if you could let us know are you referring about home broadband or mobile broadband
1.2026064038836e+18,hi sandun dms reply
1.20259886620336e+18,hi are you experiencing issues related to mobile broadband or home broadband
1.20258921756779e+18,hi sudaraka kindly dm us the relevant connection details and nic to check and assist you on the same
1.20257855608317e+18,hi dm
1.20255598413425e+18,hi dm connection number location details contact number URL
1.20253011181749e+18,hi amalan yes it is
1.20250056938405e+18,hi note that the same is applicable to all the
1.2024949401919e+18,please provide your contact number in order to proceed
1.2024922805543e+18,sorry your concern is not clear appreciate if you can elaborate the same
1.20249157135203e+18,hi prasad package connection details dm
1.20248656632687e+18,hi will be allocated as an anytime data quota please do share your connection details via dm in URL
1.20246261908654e+18,hi dumi kindly note that the site is working
1.20245879542904e+18,hi rohan we are extremely sorry for the inconvenience caused
1.20245193995238e+18,hi rohan sorry for the inconvenience caused you got the sms offer for the package of free URL
1.20244815544861e+18,dec invoices for the other hbb connection under your nic is settled bonus data will be applied after URL
1.2024481542659e+18,you received is for the zero package hbb conn which is used for the viu hub and this was sent since URL
1.20244815313338e+18,hi sarinda please accept our apologies for the above sms sent we currently have an ongoing promo for URL
1.20227058640951e+18,your most
1.20226082913298e+18,hi samitha we have replied to your
1.20226002761827e+18,hi hasitha URL
1.20224047979187e+18,you are mostly welcome EMO_POS
1.20223695320428e+18,appreciate if you could dm the relevant connection number to check on the
1.202226723213e+18,and saved all you have to do is to make a payment of rs.200 or more via the mydialog app and also URL
1.2022267221308e+18,receive indicates that you have been charged a small amount form the relevant card to verify the card URL
1.20222672077185e+18,hi samitha apologies for the inconvenience caused what was mentioned through the message was that URL
1.20220266127946e+18,hi indika are you facing this signal issue is for mobile broadband or home broadband and please do URL
1.20213982162973e+18,have you received an sms to the registered mobile number
1.20212981480473e+18,hi you will receive the same once the reload is made by a verified debit card onto your primary number
1.20209775640542e+18,hi samitha please note that you will receive the relevant allocation from the next billing cycle on URL
1.20209300063511e+18,good morning please allow us some more time to check on this
1.20207093200688e+18,hi samitha please share your nic with us via dm as well to check and assist you on the same
1.20204339649332e+18,hi dialog tv check URL
1.2018495081765e+18,you most welcome
1.20184366065828e+18,hi please visit the link below to get details on the same URL
1.20183223551255e+18,we have informed the relevant division they will look into the possibility and do the
1.2018239109264e+18,hi chathura signal issue mobile connection
1.20180935633507e+18,appreciate if you could dm us the connection number in order to check on the same
1.20178843782266e+18,please share your contact number as well
1.20178581178154e+18,hi data usage data check URL
1.20175102295323e+18,hi we are sorry for the inconvenience dm us the complaint reference no connection details for URL
1.20174294052106e+18,hi unsubscribe from derana news services please type offsderanas and send to
1.20173297310573e+18,appreciate if you could dm us your connection number in order for us to check and assist you on the same
1.20172422684523e+18,kindly note that we can send the details to the relevant team for investigation if you could dm us the URL
1.20172378034895e+18,details on the same URL
1.20172377923326e+18,hi amalan hope you are referring to seasonal offer home broadband if so please note that all URL
1.20172093160704e+18,kindly allow us some more time to check on this
1.20171565353681e+18,hi nawran please note that this sms is not sent by dialog please dm us your connection number as well URL
1.20171044275168e+18,we have lodged a complaint on the reference number our team will check and assist you on this
1.20170451145632e+18,hi dialog signal
1.2016935224134e+18,we called you on the same number but we were unable to reach you please share a reachable alternative URL
1.20167273598388e+18,hi there pls dm us your contact number to assist you
1.20154437028304e+18,kindly note that you need to verify the card in order to proceed with
1.20153248297961e+18,appreciate if you could dm us the relevant connection number in order to check and assist you on the same
1.20151925049156e+18,hi rifak note that our team has tried reaching you regarding the same and you were not contactable URL
