7.07574208973255e+17,-1,things to expect on game of thrones season URL hutch lka got trailer URL
7.06849429060387e+17,1,out the latest trailer for finding dory here URL hutch lka URL
7.06487096123351e+17,1,usbc accessories to give your new gadgets a boost URL hutch lka tips URL
7.06139853541409e+17,0,vs fbi the encryption battle heats up URL hutch lka ios security fbivsapple URL
7.05430183117922e+17,1,new in video games for march URL hutch lka games comingsoon URL
7.05052671351231e+17,0,story of ganindu nanayakkara URL hutch lka ihelmet tech invention URL
7.04697948416774e+17,0,exercise bike concept would wash your clothes as you pedal URL hutch lka concept URL
7.04312699396575e+17,-1,you addicted to fitness look no further URL yoga colombo hutch lka URL
7.03965472157372e+17,0,URL hutch lka nature photography URL
7.03587922847486e+17,1,stylish new camera from olympus URL camera olympus hutch lka URL
7.03225535065788e+17,1,never knew oculus was this cool URL oculus virtualreality hutch lka URL
7.02500825709486e+17,1,facebooks new like button is here URL hutch lka messenger like URL
7.01791163125117e+17,-1,URL hutch lka insects hidden island URL
7.00688808979739e+17,0,is motorola droid turbo URL motorola droid hutch lka URL
7.00326455398396e+17,0,iphone ipad air URL hutch lka rumor URL
6.99964022951535e+17,0,why you should watch mr robot URL mrrobot tvseries hutch lka URL
6.99601635488575e+17,0,you a movie critic URL thebirthofnation manchester movies hutch lka URL
6.99239243000877e+17,0,headphones how you can fix them URL howtofix hutch lka URL
6.97375585056793e+17,0,in to our facebook page URL to take part in our valentines day competitions URL
6.96340158715564e+17,0,they truly doomed URL twitterproblems twitter hutch lka URL
6.95615386872447e+17,0,has their numbers counted URL apple ios lka hutch URL
6.94916674961728e+17,0,URL hutch lka defender last production URL
6.94528231228092e+17,0,superfetch may actually help reduce the load URL lifehacks hutch lka URL
6.94188561768268e+17,0,please inbox your hutch number along with an alternate contact number and we will get back to you asap
6.92746565451055e+17,0,google see inside now in sri lanka URL hutch lka googleinside URL
6.91895685239685e+17,0,please inbox your hutch number along with an alternate contact number and we will get back to you asap
6.91629161597645e+17,0,URL hutch lka biggest cave world URL
6.91266762348757e+17,1,looks like a promising year for technology do you agree URL ces2016 hutch lka URL
6.89794306777969e+17,0,how you can boost your wifi signal using a tin can URL lifehacks hutch lka URL
6.88730251434656e+17,0,URL hutch lka movies gameofthrones madmax URL
6.8836766750217e+17,0,to watch netflix on your tv sri lanka URL hutch lka netflix howto URL
6.87280512595935e+17,1,URL hutch periodictable new elements URL
6.8691810081024e+17,0,biggest tech moments in URL hutch lka tech uber ihelmet slt wso2 URL
6.86555763515392e+17,1,hidden tricks to get the most out of facebook messenger URL hutch lka URL
6.85519626206331e+17,1,URL hutch lka nokia old phones URL
6.85127554748039e+17,0,samsung URL hutch lka ces2016 samsungxces2016 URL
6.84396513414353e+17,0,years celebrations around the world URL newyear celebrations URL
6.84018980076454e+17,1,markzuckerberg ai for my home thats kind of like jarvis in iron URL hutch lka URL
6.83671736605266e+17,0,spacex URL hutch lka rockets URL
6.79953726321373e+17,1,finally here the final giveaway of this christmas our facebook page for more info URL
6.79229657388991e+17,1,lucky winners will walk away with gb sd out our facebook page for more information URL
6.77739224095924e+17,1,day already things have started getting intense.check our facebook page for more information hutch URL
6.769981840157e+17,1,more days to our facebook page for more information hutch giveaway lka srilanka URL
6.7568410118613e+17,1,lankan ihelmet wins funding from verizon URL hutch lka innovationawards URL
6.74612030116991e+17,0,lanka startup mission to is happening URL hutch lka startups URL
6.74234550730424e+17,0,URL hutch lka titanic URL
6.73872163171e+17,0,virtualreality app URL hutch lka google URL
6.73564130800828e+17,-1,kong is running out of space to bury the dead URL hutch lka china URL
6.72493610118619e+17,0,call of duty cosplays d
6.7242261967777e+17,0,comicon srilanka URL hutch lka URL
6.71957393195053e+17,0,markzuckerberg facebook URL hutch lka URL
6.69215770388382e+17,0,apps google URL hutch URL
6.68798710281712e+17,0,ford creates drug driving suit that recreates driving impairment URL hutch lka URL
6.68436298827366e+17,0,URL hutch lka tempered glass URL
6.67364274847658e+17,0,traffic launches in sri lanka URL hutch lka google traffic URL
6.67001883030979e+17,0,astronauts are finally trying to grow flowers on the space station URL hutch lka URL
6.65571166732616e+17,1,lankan innovator among top contest organized by verizon URL hutch lka URL
6.64873277115015e+17,1,google launches youtube music a new app for discovering music videos URL hutch lka URL
6.64114937703199e+17,0,URL
6.63000532538126e+17,0,URL hutch lka lightning laser URL
6.62916618972869e+17,0,you can check all the settings here URL
6.6155096251177e+17,0,google to combine chrome os and android URL hutch lka URL
6.60101510152368e+17,1,space junk near srilanka when where to watch URL hutch lka nasa URL
6.59014245510574e+17,0,URL hutch lka solar transparent electricity power URL
6.57420835364426e+17,0,hi supun please inbox your hutch number along with an alternate contact number and we will get back to you asap
6.57187238736822e+17,1,uber welcome to srilanka URL hutch lka uber taxi URL
6.56707115935904e+17,0,hi please inbox your hutch number along with an alternate contact number and we will get back to you asap
6.56122782074339e+17,0,awardwinning photos capture nature URL hutch lka photography wildlife URL
6.54184542400463e+17,0,we will contact you as soon as possible please be patient.thank you
6.53996830263345e+17,0,microsoft surface pro URL hutch lka URL
6.53995490439094e+17,0,can you post as a reply if you do not mind or you can send to our facebook page
6.53751114328752e+17,0,hi nuwan mema gataluwa sambandayen oba ha sambandawiya haki ankayak apa wetha labadenna
6.53208552337609e+17,0,the man who owned URL for a minute URL hutch lka google URL
6.52174220416393e+17,0,URL hutch lka lions tanzania URL
6.51462370733244e+17,-1,microsoft just introduced its firstever laptop and its insane URL hutch lka laptop URL
6.51088145728074e+17,0,nasa released thousands of highres apollo mission photos URL hutch lka truth photos URL
6.50350877174182e+17,0,compute stick URL hutch lka intel URL
6.48505019403145e+17,0,video tour of fort colombo URL hutch lka colombo yamu
6.48344269569155e+17,0,hi shiju can you provide us your hutch number so we can contact you asap
6.47823121328685e+17,0,forget to get your picture taken by stephen lodziak photography today at tnlonstage waters edge URL
6.47780228249465e+17,0,predator gaming tablet URL hutch lka acer tablet predator URL
6.47409931713278e+17,0,hi sumudu please inbox your hutch number along with an alternate contact number and we will get back to you asap
6.47046069214315e+17,0,a plane for anyone and everyone URL hutch lka plane icona5 URL
6.46712180482556e+17,0,USER_MENTION scots language found to have words for snow URL
6.44865995933225e+17,0,facebook dislike button is coming soon URL hutch lka facebook dislikebutton URL
6.44404360256971e+17,1,sharing today and manage your data quotas with ease.activate free of charge on URL URL
6.44397895244902e+17,1,URL hutch lka srilanka old URL
6.43680869375328e+17,0,place rs place rs place rs rs x players each day URL
6.43103144151491e+17,0,URL hutch lka URL
6.42702745506566e+17,-1,ezcash from select commercial bank atms island wide hutch lkamore information URL URL
6.42376314599686e+17,0,hi please inbox your hutch number along with an alternate contact number and we will get back to you asap
6.42376238728901e+17,-1,photos show pluto is as complex as anything weve seen in solar system URL hutch lka pluto URL
6.42022119258391e+17,0,iphone and ipad pro everything you need to know URL hutch iphone apple apple URL
6.41575547663946e+17,0,hi please inbox your hutch number along with an alternate contact number and we will get back to you asap
6.41539385075335e+17,-1,sorry ravi there is no way to check the remaining time
6.40517359376011e+17,0,URL hutch lka worldrecord URL
6.39433780042723e+17,0,runner the scorch trials trailer URL hutch september2015 trailer
6.38988731429421e+17,0,not yet
6.3871220503534e+17,0,empowers tedxcolombo URL hutch lka URL
6.38591421054906e+17,1,download nonstop for or hours hutch lka for more information URL URL
6.38343011735212e+17,0,facebook is testing an a.i.based personal assistant called m URL hutch lka URL
6.37935333636571e+17,0,flip phone URL hutch lka samsung URL
6.3714874169942e+17,0,your hutch account online on URL and recieve bonus data instantly.limited time offer URL
6.36425355763434e+17,0,tianjin URL hutch lka china explosion sira URL
6.35824274637505e+17,-1,you be interested to participate in a game like this URL
6.35761206687437e+17,1,USER_MENTION great job guys
6.3493328554666e+17,1,USER_MENTION my wife toor pekai and i are proud of malala getting and education for every child URL
6.34760326127428e+17,1,wifi router URL hutch lka google onhub router best URL
6.34271017515545e+17,0,hutch thankyousanga slvsind URL
6.33966675117797e+17,0,ms name is marshmallow and its version URL hutch lka android marshmallow URL
6.33113996338401e+17,0,URL lka genelecsl hutch URL
6.32806761951465e+17,1,less per gb for morefor more information visit URL hutch lka URL
6.31962070221611e+17,1,can you please call hutch customer care and explain your issue they will provide the best solution for you thanks
6.31487859371839e+17,0,files patent to use holographic images for smartphones URL hutch lka samsung hologram URL
6.3101976487005e+17,0,google hello alphabet URL hutch google alphabet lka URL
6.30687570783945e+17,0,white whale spotted off the coast of australia URL hutch lka australia white whales URL
6.3032519419263e+17,0,URL hutch japan walkcar lka URL
6.29540009964483e+17,1,high quality images captured on planet mars by nasas curiosity rover URL nasa mars lka URL
6.28817739205902e+17,0,lexus hoverboard its here URL lexus hoverboard hutch lka URL
6.28455048213844e+17,0,solar paper URL hutch lka solar charger URL
6.28181079648682e+17,0,evolution of windows startup sounds from windows to URL hutch win10 lka URL
6.27833797636067e+17,1,poignant and beautiful expression who is perfect URL
6.27788467540398e+17,0,will let you buy products from retailers pages URL hutch mashable facebook lka URL
6.24451899878609e+17,0,yes please do call again and explain thoroughly thank you for your kindness
6.23929658682139e+17,0,please contact hutch customer support through hutch facebook page or from your mobile
6.23929368033649e+17,1,USER_MENTION best early birthday present ever USER_MENTION is sold out USER_MENTION USER_MENTION USER_MENTION USER_MENTION
6.21528991187337e+17,1,more info URL
6.21527445032731e+17,1,of data for only rs.197 with the all new day time blast packs.1.5gb URL
6.20842680768029e+17,1,new horizon URL URL
6.20472509918351e+17,0,USER_MENTION spectators gathering in getnailed15 happening now at liberty plaza USER_MENTION esports n00balliance lka URL
6.19359170173637e+17,1,you ready for the greatest gaming events in lk getnailedthis saturday sunday at liberty plaza at URL
6.1909117318597e+17,0,n00b getnailed hutch URL URL
6.19032140362048e+17,0,hutch ezcash lk URL
6.18672629394702e+17,0,ghost URL hutch lka tech URL
6.18305986386723e+17,0,accepted americas giant robot will battle japans giant robot URL hutch lka tech URL
6.17943227698561e+17,0,getting closer to killing the iphone home button URL hutch lka tech URL
6.16887825204646e+17,1,bike tricks in this video are impossibly fun to see URL hutch lka sport URL
6.15780045353648e+17,-1,are shooting the moon with this cameras insane zoom URL hutch lka tech URL
6.15431407821828e+17,1,robots are getting married in japan URL hutch lka tech URL
6.14690957863338e+17,0,one thermal camera for ios and android URL hutch lka tech URL
6.14687817541796e+17,0,please contact customer support through your mobile or our facebook page
6.14332782337225e+17,1,new selfdriving cars URL hutch lka tech URL
6.14121678881358e+17,0,USER_MENTION aces coders v5.0 the overnight coding competition at uop URL USER_MENTION acescoders lka URL
6.13994776527045e+17,1,unveils smart bike URL hutch lka tech URL
6.13609473525985e+17,1,just unveiled what it calls a real working hoverboard URL hutch lka tech URL
6.13232557744783e+17,1,is it free or not URL hutch lka tech URL
6.12507778192552e+17,0,level of virtual reality URL hutch lka tech URL
6.12145390532432e+17,-1,warslike hoverbikes may one day come to a military URL hutch lka tech URL
6.1105823813027e+17,1,steel bridges in near future URL hutch tech lka URL
6.10712259875045e+17,0,maps now warns if a store will close before you arrive URL hutch lka tech URL
6.10340044360958e+17,-1,in space is worse than what dialup was like URL hutch lka tech URL
6.09608661506232e+17,-1,unveils new drones some see in the dark others work on water URL hutch lka tech URL
6.09246284633866e+17,0,g4 review URL hutch lka tech URL
6.08883898173379e+17,0,messenger games are here URL hutch lka tech URL
6.08529091654844e+17,1,water bottle that glows when you should drink more water URL hutch lka tech URL
6.08159117144789e+17,0,charging over wifi could be on the horizon URL hutch lka tech URL
6.07796732252946e+17,0,the affectionate robot URL hutch lka tech URL
6.0743434502905e+17,1,worlds biggest aircraft could launch a new age of airships URL hutch lka tech URL
6.07071938846925e+17,0,graphing your wedding via a drone URL hutch lka tech URL
6.06347189791552e+17,1,successfully tests shapechanging airplane wings URL hutch lka tech URL
6.05984778710442e+17,0,bigger samsung galaxy s6 with curved edges could be on its way URL hutch tech lka URL
6.05622445412737e+17,1,will be available at the end of july URL hutch lka tech URL
6.04897631039427e+17,0,maps will get offline turnbyturn navigation and search this year URL hutch lka tech URL
6.04535247892415e+17,0,jumping robot cheetah will keep you awake at night URL hutch lka tech URL
6.04172866376991e+17,-1,typec will turn your phone into a battery pack to charge other phones URL hutch tech lka URL
6.03810480520483e+17,0,and solarpowered ecocapsule is your offgrid home of the future URL hutch lka tech URL
6.03780031907762e+17,1,the latest data offers for the most cost effective rates.get pay less URL URL
6.03091969858871e+17,0,nx500 camera highquality video capture for just URL hutch tech lka URL
6.02891241018143e+17,0,hutch URL
6.02733365058384e+17,1,armband makes handsfree motion control real URL hutch lka tech URL
6.01998505146655e+17,0,messenger now gives context about the people contacting you URL hutch lka tech URL
6.01636141897421e+17,1,targets fitness fanatics with its first wearable the htc re grip URL hutch lka tech URL
6.01294643234525e+17,0,smartphone lets you pay for things with your eyes URL hutch tech lka URL
6.00866159584383e+17,0,is releasing an iron man edition of the galaxy s6 edge URL hutch lka tech URL
6.00148310981218e+17,0,you want an oculus rift youll probably need to upgrade your pc URL lka hutch tech URL
6.00146722459759e+17,1,USER_MENTION USER_MENTION keep it up hutch luv you much
5.97332195850748e+17,1,you seen our giveaway yet more info at URL URL
5.97331925137756e+17,1,USER_MENTION USER_MENTION one of the great service by them make mothers happy hutchmoms go ahead
5.95087553167888e+17,0,if theres anything you need let us know EMO_POS
5.95087247499637e+17,1,USER_MENTION got free data valid for days from USER_MENTION data dansala thank u USER_MENTION wesak2015 lka
5.95087211374088e+17,1,USER_MENTION dial and get free data from USER_MENTION offer only from to may srilanka colombo galle
5.94301428664914e+17,0,you seen hutch datadansla URL
5.94086507465421e+17,1,how old you are at URL lkais it accurate URL
5.93883616851067e+17,0,mayday lka URL
5.93572992023536e+17,0,hutch URL
5.93210602270564e+17,0,hutch URL
5.92488583530877e+17,0,hutch URL
5.9212344536782e+17,0,hutch URL
5.91086932278448e+17,0,your favourite drone URL drones tech lka URL
5.91039821386097e+17,0,hutch URL
5.90902807022031e+17,-1,is how avurudu went down hope everyones doing well and back at work URL URL
5.9031153728743e+17,0,hutch URL
5.90151909064843e+17,-1,less for internet with hutch valuemegapack data lka URL
5.89286199635808e+17,1,fun thing to do lka hutch tech apple samsung URL
5.88861949481386e+17,0,hutch URL
5.88547293864808e+17,0,valid till the18th april URL
5.87906180204245e+17,0,hutch avurudu lka URL
5.87896840437154e+17,0,hutch avurudu lka URL
5.87892357929943e+17,0,hutch avurudu lka URL
5.87795665461252e+17,0,hutch avurudu lka URL
5.87050045112881e+17,0,hutch URL
5.86778272127517e+17,0,hutch URL
5.86506482817966e+17,0,are you doing this avurudu ganudenu avurudu hutch lka URL
5.85487357333221e+17,0,a hutch customer can walk into any mcash retailer islandwide to reload or pay bills URL
5.85086246742987e+17,0,EMO_POS
5.84424832088932e+17,0,USER_MENTION thank you to our customers partners employees who made yrs of USER_MENTION possible look forward to the next
5.83700256065331e+17,1,enjoy the latest data offer from hutch introducing value mega pack lka URL
5.82976859668898e+17,0,USER_MENTION a shoutout to our internet partners USER_MENTION for powering the tweets from earthhoursrilanka open mic night URL
5.82975131007525e+17,1,you get the fish on this special day aprilfools hutch lka URL
5.82701400884265e+17,0,hutch URL
5.82338959050588e+17,0,hutch URL
5.81976609126674e+17,0,hutch URL
5.81251823475933e+17,0,hutch URL
5.8110030207556e+17,0,USER_MENTION our thoughts and prayers continue to be with the families and friends of the victims
5.80889429687972e+17,0,hutch URL
5.79802269178184e+17,0,hutch URL
5.79439856612332e+17,0,hutch URL
5.79077479727432e+17,0,hutch URL
5.78835897581359e+17,0,hutch lka URL
5.78503722529002e+17,0,URL
5.7849831354615e+17,1,USER_MENTION a special shout out to USER_MENTION for powering our tweets here at cmbuxcon URL
5.78420414285656e+17,1,hutchconnect will be happening you guys are ready
5.78136757797057e+17,1,USER_MENTION farewell the greatest partnership in cricket just wished we couldve ended on a better note you made us proud
5.78044687585411e+17,1,USER_MENTION calm before disaster dot balls before boundaries sanga slvsa lionsroar
5.74509051515527e+17,1,international womensday to all you beautiful people lka
5.74230616293569e+17,1,for more centuries guys slvsau lka cwc15
5.73826857939812e+17,1,you all a vibrant holi2015 lka
5.73794560008065e+17,1,USER_MENTION we in the un will do our best to engage with national partners to increase political engagement in lka USER_MENTION
5.73794192570212e+17,0,all the car buzz going around look at what mercedes has to offer URL
5.73473102086058e+17,-1,USER_MENTION USER_MENTION high school students in have the same anxiety levels as insane asylum patients in the reminds me of
5.7346910803073e+17,0,thats a bummer lka cwc15 URL
5.7330840860808e+17,0,week holidays lka poya
5.72705520097743e+17,0,would you put in a sd card URL tech lka URL
5.71910427589792e+17,0,it means to be sri lankan slveng lionsroar cwc15 lka URL
5.71829737330373e+17,1,is probably like what worldsend looks like if theres no fog would be nice to visit someday lka sunday URL
5.71546660087575e+17,1,USER_MENTION a life is like a garden perfect moments can be had but not preserved except in memory llap
5.71372167935369e+17,0,dr spock EMO_NEG
5.70911212130607e+17,1,performance by tm dilshan the lions stand strong cwc15 lionsroar lka
5.70538930367558e+17,0,having siri in sinhala well call it siripaala lka hutch tech URL
5.70274901774377e+17,0,can you please message us on our facebook page our staff should get to you asap
5.70274877594169e+17,0,can you please message us on our facebook page our staff should get to you asap
5.69689231699763e+17,0,the coffee cups guys c monday lka hutch
5.69448268897219e+17,1,USER_MENTION lovely set of images from when jayawardenes bat broke earlier slvsafg cwc15 URL
5.69293041950786e+17,1,sunday heres something thats worth seeing lka hutch sunday URL
5.68607872965169e+17,1,USER_MENTION so in love with USER_MENTION non stop internet umma EMO_POS
5.68607839641416e+17,1,were in love with you as well
5.68298513756324e+17,0,turns today what woudl we do without you lka hutch
5.67152297872863e+17,0,mondays we meet again
5.66389900539204e+17,0,happyvalentinesday URL
5.65820152936022e+17,0,do you think about the future and online education URL URL
5.6558073367969e+17,0,will be having a quiz about for cwc15 for on our facebook page from tomorrow drop by to check it out
5.65306749658223e+17,0,cwc15 URL
5.65120460753351e+17,0,wait for cwc15 what about you
5.64702781261349e+17,0,you know URL
5.64222110881423e+17,1,could you contact customer support by messaging our facebook page wed be able get this sorted out URL
5.63751596933132e+17,0,quite like a friday night sleep lka hutch
5.63743401829364e+17,1,you hear about microsofts new web browser spartan URL lka hutch tech URL
5.6150168964393e+17,0,URL hutch alwaysinternet URL
5.59508534971208e+17,1,this sure does pack a punch URL URL
5.5921155487735e+17,0,you like to travel here travel hutch turkey URL
5.58245966025736e+17,1,you excited about this microsoft lka read more at URL URL
5.57390484071412e+17,0,USER_MENTION USER_MENTION htc samsung
5.57390172916969e+17,0,in soviet russia matrix memes use you
5.57390000040317e+17,0,URL URL
5.56457547754779e+17,0,you know hutchalwaysinternet lka URL URL
5.56135256235835e+17,0,only for what you use with hutchalwaysinternet lka URL URL
5.55756489642504e+17,0,hutchalwaysinternet save money instead of buying packages pay for what you want URL URL
5.55755828838285e+17,0,USER_MENTION USER_MENTION superbb service EMO_POS
5.55551341615931e+17,0,pongal lka hutch URL
5.54944821920416e+17,0,popevisitsl lka URL
5.54583063665971e+17,0,you heard hutchalwaysinternet URL
5.54124437931323e+17,1,always internet sheer convenience at a ridiculously good price URL hutch internet
5.53114785454117e+17,0,shooting at paris URL france shooting URL
5.50847730856112e+17,0,URL URL
5.50369577599631e+17,1,new year lka URL
5.50220261199327e+17,0,cricket on your hutch phone and stand a chance to go to australia to witness the cricket world cup URL
5.50146784618492e+17,0,URL hutch tech URL
5.41089203891601e+17,0,USER_MENTION in pictures jaffnaitweek day URL USER_MENTION USER_MENTION USER_MENTION lka URL
5.39237823891526e+17,1,most exciting time of the month is here december christmasiscoming
5.37842912382308e+17,0,USER_MENTION at hughes was the youngest man to score a century in each innings of a test in his second test managed this feat vs
5.3784243168571e+17,0,ripphilhughes URL URL
5.36795293602169e+17,0,from tantalize2014 talentsearch URL URL
5.36122500803858e+17,0,tantalize2014 countdown has begun URL
5.35282917807641e+17,0,tantalize2014 the biggest interuniversity talent show in lanka this saturday at the musaeus college auditorium URL
5.34555084554646e+17,0,tantalize2014 event teaser URL
5.34199467956646e+17,1,morning good news facebookatwork URL
5.32033713190613e+17,0,could now edit your instagram captions URL
5.31367166054896e+17,0,lanka has won the toss has elected to bat are you glued to the tv slvsind srilankacricket
5.30631847235961e+17,1,more telling friends that you just saw their whatsapp messages blueticks notification URL URL
5.29133799750111e+17,0,week has a holiday in the middle three hearty cheers to mid week holidays retweet if youre cheering midweekholiday
5.28147658020364e+17,0,regional hospitals to benefit from patient management system aided by hutchsrilanka csr URL
5.28087420386816e+17,1,if youve got the meaning of these emojis right URL emoticons
5.28086953611104e+17,0,halloweenparty are you headed out to tonight
5.28051104450241e+17,0,halloween happyhalloween URL
5.27729648969339e+17,0,motivationalquotes billcosby inspirationalquotes URL
5.27675232664838e+17,0,motivationalquotes louisck inspirationalquotes URL
5.27362523817718e+17,0,halloween in days check out where you can get costumes from the yamu review URL URL
5.27352057334735e+17,0,motivationalquotes stevemartin inspirationalquotes URL
5.2730595761365e+17,-1,if we told you the toilet seat is cleaner than your phone believeitornot URL
5.27304194332455e+17,1,rolled out an update that adds a new way to quickly organize and post small batches of photos from your smartphone URL
5.26666524757488e+17,0,lifeadvise mondaymotivation URL
5.26582341146124e+17,1,apparently the hoverboard may be almost here URL URL
5.25496902251319e+17,0,tgif retweet if you agree URL
5.25213721220497e+17,0,USER_MENTION in pictures tantalize2014 auditions day URL USER_MENTION USER_MENTION USER_MENTION lka URL
5.25213508615418e+17,0,please let us know how we could help you
5.25194221540475e+17,1,excited are you about avengers age of ultron watch the trailer here and let us know URL URL
5.24772442544161e+17,0,morning wisdom in the middle of the week lets reclaim our lost morning hours URL URL
5.24764745887265e+17,1,diwali hope the future is bright as the lamps that are lit today lights celebration URL
5.2410617358309e+17,1,a great way to defeat mondayblues a danceparty in public transport URL URL
5.23904977610093e+17,0,tantalize2014 through our lenses view on instagram here URL USER_MENTION USER_MENTION lka URL
5.23399992606605e+17,0,opened today tantalize2014 apiit URL
5.23394473850466e+17,0,hihutch winners of the month of august please send us your contact details funeyfun URL
5.23036867743068e+17,0,youre in a hotel room with a key peephole place a crumpled tissue in the peephole so that nobody can see in fridaywisom
5.23018825378189e+17,0,rainy here in colombo what is your favourite rainy day activity
5.22642539698872e+17,-1,please send us your contact number and we will assist you sorry about the inconvenience
5.22632355849065e+17,0,worldfoodday hungerfact one in every eight people on earth goes to bed hungry each night wasting food is a crime
5.22632179122053e+17,1,worldfoodday hungerfact about million people in the world do not eat enough to be healthy
5.22627172876313e+17,1,android lollipop features how impressed are you androidlollipop smartphone URL URL
5.22263724267024e+17,1,you in love with the these halloween costumes may be for you internetlove URL URL
5.22261070845448e+17,1,is getting closer to super powers how cool would it be to have superpowers superpowers URL
5.21872182079541e+17,1,more information visit URL bestinternet hutchsrilanka URL
5.21868850782954e+17,0,gifts patient mngt system to batticaloa teaching hospital hutchsrilanka csrproject URL URL
5.2153389205488e+17,0,hutchsrilanka yureninoshika URL
5.21215720391078e+17,0,is the platinum sponsor of tantalize2014 apiit URL
5.20521183335166e+17,-1,app launched today snowball shows your messages from facebook snapchat whatsapp sms and all your other social apps in one place
5.2043632520006e+17,0,lionelrichie is in colombo anyone going to watch him perform
5.20436107922522e+17,0,you know that mars is the only known planet solely inhabited by robots mars
5.20134885734756e+17,0,sri lanka the inside story hutchsrilanka telecommunication coolgadgets URL URL
5.20127207998386e+17,1,you spending too much time on the computer well find out URL URL
5.19769012012478e+17,0,vs tab duel URL
5.19744981737542e+17,0,midweekholiday wednesday URL
5.19447315585593e+17,1,these places on your bucketlist to visit earthporn gorgeous travel URL URL
5.19432533067309e+17,0,if you wished every week had a holiday on wednesday midweekmadness humpday
5.18977723125858e+17,0,lanka is known to be a multicultural nation the beauty of it lies in the merging of multiple colourful cultures multicultural peace
5.18977185743262e+17,0,eidmubarak URL
5.18301505493799e+17,0,if you agree satuday weekend URL
5.17877770639004e+17,1,if you agree friday happiness URL
5.17560985003905e+17,-1,animals that are cute yet dangerous URL cutebutdangerous animallover
5.17549905078784e+17,1,joke retweet if you get it a neutron walks into a bar and asks how much for a beer bartender replies you no
5.17529396232466e+17,1,about some nerdy jokes today.retweet if you go it reading a great book on antigravity i put it down nerdjoke nerdland
5.17214552102945e+17,1,could learn to live from kids childrensday childishwisdom URL
5.17212006403699e+17,0,on childrensday education URL
5.17211313831834e+17,0,on childrensday URL
5.17150538589557e+17,1,childrensday to all the little ones out there may you always be happy retweet if this is your wish too URL
5.16542261690003e+17,0,internationalcoffeeday hope youve got coffee plans after work today URL
5.16541962388652e+17,0,if you know someone with a hand bag like this handbag URL
5.16441971561222e+17,1,on love to make your monday better oxytocin loveandotherdrugs URL
5.16138751064437e+17,0,kite competition is about to be held at the dehiwela beach organized by the colomboyouthzone URL
5.15733332273807e+17,0,you be there at the kites competition tomorrow you cant miss the colour frolic URL URL
5.15369179902263e+17,1,say good bye to worries this friday dontworry behappy friday URL
5.15053468994634e+17,0,bhagya gurusinghes home coming photographs URL
5.14728367812121e+17,0,from the socialgoodsummit human dignity should be without borders URL
5.14728029310824e+17,0,from the socialgoodsummit jimmycarter URL
5.14623842270974e+17,1,your unused hutch sim back and win surprises for more information visit URL URL
5.14615318233113e+17,0,leaf an americannative plant has flowers that become transparent in the rain resembling glass flowers URL
5.14367463094383e+17,0,is time that we all perceived gender on a spectrum instead of two sets of opposing ideals emmawatsonspeech URL
5.14358510482493e+17,0,from the socialgoodsummit at this rate by we could offer everyone a shot at a goodlife URL
5.14312598112592e+17,0,from the socialgoodsummit aliciakeys URL
5.14312074298524e+17,0,from the socialgoodsummit melinagates equalityforall equality URL
5.1430923495605e+17,0,musing honey is made from the nectar that worker bees regurgitate but just dont think about it beesvomit URL
5.14009531894858e+17,0,theme of the socialgoodsummit2014 is issues from climatechange to womensempowerment globalhealth are being discussed
5.14008142678479e+17,1,USER_MENTION inspiring quotes from socialgoodsummit day one URL
5.14008028522091e+17,1,from social good summit lekhasingh director beyond right wrong socialgoodsummit quotes URL
5.14006945225642e+17,1,from social good summit jensinelarsen founder of worldpulse socialgoodsummit URL
5.1400655148537e+17,1,from the social good summit pharellwilliams socialgoodsummit2014 quotes URL
5.13986294968373e+17,1,if you can actually become invisible wont that be great invisibleman invisiblecloaks URL URL
5.1396355679495e+17,0,you think sri lanka should have a chocolate festival chocolatefestival chocolate sydney URL URL
5.13959511229346e+17,1,dinosaur with the large nose and other such discoveries in science last week obesity sciencehomework URL
5.13609811733148e+17,0,hutch team emerged as winners at the inter operator cricket encounter organized by ericsson hutchsrilanka URL
5.12555670655078e+17,0,of it at hutch asanga ranasinghe provides insight on the cost of data in sri lanka readme hutchsrilanka URL
5.12452523735532e+17,0,partnered with hnb one of the largest pvt sector banks in lanka to facilitate mobile recharge facility URL
5.11751218100584e+17,1,meetings around colombo today as many of the roads will be closed refer URL for details colombotraffic
5.11739352938865e+17,0,what do you think about this comparison let us know of your opinion iphone6 xperiaz2 lumia930 URL
5.11734024310493e+17,0,you hear of the goldfish who underwent a fatal surgery and survived he now resides in a tank in melbourne georgethegoldfish miracle
5.11718907158086e+17,1,you an avid social media user then these are some of the ways it alters your brain socialmedia dopamine URL
5.11362058558779e+17,-1,to work what keeps you floating through a typical work week let us know mondayblues hutchsrilanka
5.10731217566564e+17,1,your hutch sim back and win surprises visit URL for details hutchsurprises
5.10114585693549e+17,1,if there was an apple watch for sri lankans watch to find out retweet if youve enjoyed jehanr URL
5.09756964222423e+17,0,iphone keynote in seconds URL iphone6 applekeynote
5.09622484740502e+17,1,your hutch sim delivered to your doorstep visit URL for more information hutchsrilanka URL
5.09404410137432e+17,0,images from the iphone launch event iphone6 iphone6launch URL
5.09403439705502e+17,1,iphone6launch says is the biggest launch in the history or couldnt be more proud philschiller URL
5.09402738220741e+17,0,iphone6launch these phones are thinner than anything apple has ever made URL
5.09402138712089e+17,0,iphone6 chip with bil transistors x2 the number in faster cpu faster graphics performance URL
